"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","2/16/2017","2/13/2018","2/13/2018","2/13/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","84.9","100.6","113.2","122.5"
"0","Cost of Revenue","24.2","25.8","27.6","26.0"
"0","Gross Profit","60.7","74.8","85.6","96.6"
"0","Selling,General and Administrative","78.1","79.4","81.7","91.3"
"1","General and Administrative Expense","21.6","25.6","25.1","27.8"
"1","Selling and Marketing Expense","56.5","53.8","56.6","63.5"
"0","Research and Development","16.6","16.6","17.7","21.9"
"0","Special Income/Charges","-0.3","0.2","0.2","0.1"
"0","Operating Expenses","94.7","95.9","99.4","113.2"
"0","Operating Income","-34.0","-21.2","-13.8","-16.6"
"0","Net Interest Income","-0.2","-0.2","0.0","0.2"
"0","Other Income/Expense,Net","-0.3","0.2","0.2","0.1"
"0","Pre-Tax Income","-34.5","-21.1","-13.7","-16.3"
"0","Provision for Income Tax","0.0","-0.2","-5.7","0.3"
"0","Net Income","-34.5","-21.0","-8.0","-16.6"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.00","0.00","0.40","0.02"
"0","Basic EPS","-1.40","-0.84","-0.31","-0.63"
"1","Basic Weighted Average Shares","24.62","25.06","25.60","26.37"
"1","Basic EPS from Continuing Operations","-1.40","-0.84","-0.31","-0.63"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
"0","Diluted EPS","-1.40","-0.84","-0.31","-0.63"
"1","Diluted Weighted Average Shares","24.62","25.06","25.60","26.37"
"1","Diluted EPS from Continuing Operations","-1.40","-0.84","-0.31","-0.63"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
