"0","Period End Date","12/31/2016","3/31/2017","6/30/2017","9/30/2017"
"0","Stmt Source","NA","10-Q","10-Q","10-Q"
"0","Stmt Source Date","-","5/4/2017","8/1/2017","11/8/2017"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","101.1","125.0","119.9","115.7"
"0","Cost of Revenue","40.0","47.2","43.4","38.8"
"0","Gross Profit","61.1","77.8","76.5","76.9"
"0","Selling,General and Administrative","31.7","37.4","38.3","36.5"
"1","General and Administrative Expense","16.5","21.3","23.5","20.1"
"1","Selling and Marketing Expense","15.2","16.1","14.8","16.4"
"0","Research and Development","12.6","15.3","14.6","13.9"
"0","Special Income/Charges","-","-","-","-"
"0","Operating Expenses","52.3","62.2","62.6","60.1"
"0","Operating Income","8.7","15.6","13.9","16.8"
"0","Net Interest Income","-0.8","-1.3","-1.6","-1.6"
"0","Other Income/Expense,Net","1.2","-0.2","0.0","0.0"
"0","Pre-Tax Income","9.1","14.1","12.3","15.1"
"0","Provision for Income Tax","3.5","3.0","-6.8","5.5"
"0","Net Income","5.7","11.1","19.1","9.7"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.37","0.30","0.06","0.10"
"0","Basic EPS","0.16","0.30","0.51","0.24"
"1","Basic Weighted Average Shares","36.68","37.03","37.42","39.64"
"1","Basic EPS from Continuing Operations","0.16","0.30","0.51","0.24"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","0.15","0.29","0.49","0.24"
"1","Diluted Weighted Average Shares","37.61","38.44","38.61","40.26"
"1","Diluted EPS from Continuing Operations","0.15","0.29","0.49","0.24"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
