"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/8/2017","-","5/8/2018","8/7/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","50.9","54.6","54.1","54.0"
"0","Cost of Revenue","21.7","22.7","13.2","12.5"
"0","Gross Profit","29.3","31.9","40.9","41.5"
"0","Selling,General and Administrative","5.2","5.0","5.5","5.4"
"1","General and Administrative Expense","-","-","5.5","5.4"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","0.0","-5.3","-9.0","-"
"0","Operating Expenses","28.9","28.7","38.9","41.6"
"0","Operating Income","0.3","3.2","2.0","-0.1"
"0","Net Interest Income","-8.2","-8.1","-8.1","-7.8"
"0","Other Income/Expense,Net","-","-5.3","-9.0","-"
"0","Pre-Tax Income","-7.9","-10.1","-15.0","-7.9"
"0","Provision for Income Tax","0.2","0.2","0.2","0.2"
"0","Net Income","-8.0","-9.9","8.4","-8.3"
"0","Dividend Per Share","0.18","0.18","0.18","0.18"
"0","Tax Rate","0.02"
"0","Basic EPS","-0.17","-0.21","0.18","-0.17"
"1","Basic Weighted Average Shares","47.55","47.55","47.65","47.68"
"1","Basic EPS from Continuing Operations","-0.17","-0.21","-0.31","-0.17"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","-","-"
"0","Diluted EPS","-0.17","-0.21","0.17","-0.17"
"1","Diluted Weighted Average Shares","47.55","47.66","48.30","47.68"
"1","Diluted EPS from Continuing Operations","-0.17","-0.21","-0.31","-0.17"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","-","-"
