"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","10/31/2017","-","5/2/2018","8/3/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","-","-","0.0","0.0"
"0","Cost of Revenue","-","-","-","-"
"0","Gross Profit","-","-","-","-"
"0","Selling,General and Administrative","1.6","1.6","2.2","2.3"
"1","General and Administrative Expense","-","-","2.2","2.3"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","2.6","3.3","3.9","7.2"
"0","Special Income/Charges","0.0","0.0","-","-"
"0","Operating Expenses","4.2","4.9","6.1","9.6"
"0","Operating Income","-4.2","-4.9","-6.1","-9.6"
"0","Net Interest Income","0.0","0.2","0.1","0.1"
"0","Other Income/Expense,Net","0.0","0.0","0.0","0.0"
"0","Pre-Tax Income","-4.2","-4.7","-6.0","-9.5"
"0","Provision for Income Tax","-","-","-","-"
"0","Net Income","-4.2","-4.7","-6.0","-9.5"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.00","0.00","0.00","0.00"
"0","Basic EPS","-0.15","-0.20","-0.15","-0.24"
"1","Basic Weighted Average Shares","28.67","23.57","40.37","40.40"
"1","Basic EPS from Continuing Operations","-0.15","-0.20","-0.15","-0.24"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","-","-"
"0","Diluted EPS","-0.15","-0.20","-0.15","-0.24"
"1","Diluted Weighted Average Shares","28.67","23.57","40.37","40.40"
"1","Diluted EPS from Continuing Operations","-0.15","-0.20","-0.15","-0.24"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","-","-"
