"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","3/29/2017","3/15/2018","3/15/2018","3/15/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","24.9","26.5","27.1","35.9"
"0","Cost of Revenue","11.8","12.6","12.4","14.5"
"0","Gross Profit","13.1","14.0","14.7","21.5"
"0","Selling,General and Administrative","10.3","10.4","11.0","16.3"
"1","General and Administrative Expense","7.1","6.6","7.3","11.5"
"1","Selling and Marketing Expense","3.3","3.8","3.7","4.7"
"0","Research and Development","12.7","21.1","19.2","25.4"
"0","Special Income/Charges","0.0","0.0","1.2","-0.1"
"0","Operating Expenses","23.0","31.5","30.2","41.7"
"0","Operating Income","-9.9","-17.5","-15.5","-20.2"
"0","Net Interest Income","-0.3","-0.7","-2.3","-0.8"
"0","Other Income/Expense,Net","0.0","0.0","1.2","-0.1"
"0","Pre-Tax Income","-10.2","-18.2","-16.7","-21.1"
"0","Provision for Income Tax","-","-","-","-"
"0","Net Income","-10.2","-18.2","-16.7","-21.1"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.00","0.00","0.00","0.00"
"0","Basic EPS","-","-","-3.53","-1.69"
"1","Basic Weighted Average Shares","5.84","5.84","4.74","12.48"
"1","Basic EPS from Continuing Operations","-","-","-3.53","-1.69"
"1","Basic EPS,Continuing and Discontinued","-","-","0.00","0.00"
"0","Diluted EPS","-","-","-3.53","-1.69"
"1","Diluted Weighted Average Shares","5.84","5.84","4.74","12.48"
"1","Diluted EPS from Continuing Operations","-","-","-3.53","-1.69"
"1","Diluted EPS,Continuing and Discontinued","-","-","0.00","0.00"
