"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/13/2017","-","5/9/2018","8/9/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","9.0","10.1","14.9","10.8"
"0","Cost of Revenue","3.8","3.9","4.9","5.5"
"0","Gross Profit","5.3","6.2","10.0","5.3"
"0","Selling,General and Administrative","4.1","4.3","4.6","5.0"
"1","General and Administrative Expense","3.0","2.8","3.2","3.3"
"1","Selling and Marketing Expense","1.1","1.4","1.4","1.7"
"0","Research and Development","6.4","6.2","6.5","6.8"
"0","Special Income/Charges","0.0","0.0","-","0.0"
"0","Operating Expenses","10.6","10.5","11.1","11.8"
"0","Operating Income","-5.3","-4.2","-1.1","-6.5"
"0","Net Interest Income","-0.2","-0.2","-0.2","-0.2"
"0","Other Income/Expense,Net","0.0","0.0","0.0","0.1"
"0","Pre-Tax Income","-5.4","-4.4","-1.3","-6.6"
"0","Provision for Income Tax","-","-","-","-"
"0","Net Income","-5.4","-4.4","-1.3","-6.6"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.00","0.00","0.00","0.00"
"0","Basic EPS","-0.43","-0.34","-0.09","-0.40"
"1","Basic Weighted Average Shares","12.56","12.66","14.79","16.64"
"1","Basic EPS from Continuing Operations","-0.43","-0.34","-0.09","-0.40"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","-","-"
"0","Diluted EPS","-0.43","-0.34","-0.09","-0.40"
"1","Diluted Weighted Average Shares","12.56","12.66","14.79","16.64"
"1","Diluted EPS from Continuing Operations","-0.43","-0.34","-0.09","-0.40"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","-","-"
