"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","2/9/2017","2/8/2018","2/8/2018","2/8/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","7,006.0","7,142.0","7,357.0","7,644.0"
"0","Cost of Revenue","4,946.0","4,889.0","4,901.0","5,033.0"
"0","Gross Profit","2,060.0","2,253.0","2,456.0","2,611.0"
"0","Selling,General and Administrative","1,347.0","1,339.0","1,403.0","1,442.0"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","8.0","0.0","0.0","-15.0"
"0","Operating Expenses","1,347.0","1,339.0","1,403.0","1,442.0"
"0","Operating Income","713.0","914.0","1,053.0","1,169.0"
"0","Net Interest Income","-225.0","-225.0","-229.0","-278.0"
"0","Other Income/Expense,Net","19.0","-","6.0","-6.0"
"0","Pre-Tax Income","507.0","689.0","830.0","885.0"
"0","Provision for Income Tax","-361.0","293.0","296.0","305.0"
"0","Net Income","856.0","355.0","491.0","533.0"
"0","Dividend Per Share","0.42","0.37","0.29","0.41"
"0","Tax Rate","0.71","0.43","0.36","0.34"
"0","Basic EPS","2.40","1.03","1.49","1.68"
"1","Basic Weighted Average Shares","349.00","338.00","326.00","314.00"
"1","Basic EPS from Continuing Operations","2.31","1.04","1.49","1.68"
"1","Basic EPS,Continuing and Discontinued","0.10","-0.01","0.00","0.00"
"0","Diluted EPS","2.38","1.02","1.47","1.66"
"1","Diluted Weighted Average Shares","352.00","341.00","330.00","318.00"
"1","Diluted EPS from Continuing Operations","2.28","1.03","1.47","1.66"
"1","Diluted EPS,Continuing and Discontinued","0.10","-0.01","0.00","0.00"
