"0","Period End Date","1/31/2015","1/30/2016","1/28/2017","2/3/2018"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","3/27/2017","3/29/2018","3/29/2018","3/29/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Net Income","-","-","-","-"
"1","Net Income from Continuing Operations","97.2","84.8","25.4","-3.9"
"0","Operating Gains/Losses","23.7","-4.3","11.8","6.9"
"1","Gain/Loss on Investment Securities","-","-","-","-"
"0","Depreciation,Amortization and Depletion","85.1","70.7","69.3","63.6"
"0","Deferred Taxes","-8.0","0.7","0.4","23.8"
"0","Other Non-Cash Items","-4.4","3.4","3.5","-7.8"
"1","Asset Impairment Charge","-","-","-","-"
"1","Stock-Based Compensation","15.3","18.9","16.9","18.9"
"1","Excess Tax Benefit from Stock-Based Compensation","-","-","-","-"
"0","Change in Receivables","31.1","-6.0","-10.8","-11.7"
"0","Change in Inventories","2.3","-2.2","-57.1","-28.1"
"0","Change in Pay/Accrued Exp","-54.8","33.5","19.1","69.3"
"1","Change in Payables","-","-","-","-"
"2","Change In Account Payable","-","-","-","-"
"0","Change in Other Current Assets","-","-","-","-"
"0","Change in Other Current Liabilities","-","-","-","-"
"0","Change in Other Working Capital","-16.7","-18.0","-1.8","14.8"
"0","Cash Flow from Operating Activities","153.8","179.7","71.7","148.4"
"0","Purchase/Sale of Prop,Plant,Equip: Net","-71.5","-83.8","-90.6","-84.7"
"1","Purchase of Property,Plant and Equipment","-71.5","-83.8","-90.6","-84.7"
"0","Purchase/Sale of Business,Net","-0.9","-1.3","-2.1","-4.9"
"1","Purchase/Acquisition of Business","-","-","-","-"
"0","Purchase/Sale of Investments,Net","9.3","9.0","0.3","-2.6"
"1","Purchase of Investments","-","-","-","-2.6"
"2","Purchase of Long Term Investments","-","-","-","-"
"0","Sale of Investments","9.3","-","-","-"
"1","Sale of Long Term Investments","-","-","-","-"
"0","Other Investing Changes,Net","5.3","2.6","43.4","1.8"
"0","Cash Flow from Investing Activities","-57.8","-73.5","-49.0","-90.3"
"0","Issuance/Payments of Debt,Net","-2.9","-0.6","16.8","-1.5"
"1","Issuance/Payments of LT Debt,Net","-2.9","-0.6","16.8","-1.5"
"2","Payments to Settle Long Term Debt","-4.6","-1.5","-4.7","-1.6"
"0","Issuance/Payments of Common Stock,Net","0.1","-46.3","-4.1","-50.8"
"1","Proceeds or Issuance of Long Term Debt","1.7","0.9","21.5","0.2"
"1","Proceeds or Issuance of Short Term Debt","-","-","-","-"
"1","Issuance/Payments of ST Debt,Net","-","-","-","-"
"2","Payments to Settle Short Term Debt","-","-","-","-"
"1","Payments for Common Stock","0.0","-44.1","-3.5","-50.1"
"1","Proceeds or Issuance of Common Stock","0.1","-2.2","-0.6","-0.7"
"0","Cash Dividends Paid","-77.0","-76.9","-76.5","-76.1"
"1","Common Stock Dividends Paid","-","-","-","-"
"0","Other Financing Changes, Net","0.1","-4.3","-5.2","-0.4"
"0","Cash Flow from Financing Activities","-79.7","-128.0","-69.0","-128.7"
"0","Cash, Equivalents, Start of Period","502.9","483.8","446.0","397.7"
"0","Cash, Equivalents, End of Period","483.5","446.0","397.7","367.7"
"0","Change in Cash","16.3","-21.9","-46.3","-70.7"
"0","Free Cash Flow","82.3","95.8","-18.8","63.7"
"0","Effect of Exchange Rate Changes","-35.8","-16.0","-2.1","40.7"
