"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","2/28/2017","2/27/2018","2/27/2018","2/27/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","3,088.5","3,023.2","3,116.4","3,398.7"
"0","Cost of Revenue","1,726.4","1,671.6","1,717.3","1,919.7"
"0","Gross Profit","1,362.2","1,351.6","1,399.1","1,479.0"
"0","Selling,General and Administrative","507.6","494.5","566.2","557.3"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","253.6","246.1","254.3","286.0"
"0","Special Income/Charges","-1.3","-7.6","12.5","-19.5"
"0","Operating Expenses","768.5","755.7","844.3","878.0"
"0","Operating Income","593.6","595.9","554.8","601.0"
"0","Net Interest Income","-46.1","-46.1","-53.0","-65.4"
"0","Other Income/Expense,Net","1.5","-10.8","21.9","1.4"
"0","Pre-Tax Income","549.1","539.1","523.7","537.0"
"0","Provision for Income Tax","134.5","119.9","118.7","241.4"
"0","Net Income","414.5","419.2","405.0","295.7"
"0","Dividend Per Share","1.72","2.06","2.40","2.66"
"0","Tax Rate","0.24","0.22","0.23","0.40"
"0","Basic EPS","5.09","5.19","5.07","3.73"
"1","Basic Weighted Average Shares","80.94","80.45","79.65","79.07"
"1","Basic EPS from Continuing Operations","5.09","5.19","5.07","3.73"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","5.06","5.16","5.05","3.72"
"1","Diluted Weighted Average Shares","81.49","80.89","79.98","79.37"
"1","Diluted EPS from Continuing Operations","5.06","5.16","5.05","3.72"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
