"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","2/10/2017","2/15/2018","2/15/2018","2/15/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","44.4","73.2","110.9","158.8"
"0","Cost of Revenue","15.1","24.1","32.7","46.4"
"0","Gross Profit","29.2","49.1","78.1","112.4"
"0","Selling,General and Administrative","46.7","76.9","95.5","114.9"
"1","General and Administrative Expense","11.3","23.5","25.5","31.2"
"1","Selling and Marketing Expense","35.4","53.5","70.0","83.7"
"0","Research and Development","21.3","24.2","36.0","48.3"
"0","Special Income/Charges","-2.6","-0.9","-0.3","0.3"
"0","Operating Expenses","67.9","101.1","131.5","163.2"
"0","Operating Income","-38.7","-52.0","-53.4","-50.8"
"0","Net Interest Income","-0.1","0.0","0.3","0.3"
"0","Other Income/Expense,Net","-2.6","-0.9","-0.3","0.3"
"0","Pre-Tax Income","-41.4","-52.9","-53.4","-50.2"
"0","Provision for Income Tax","0.1","0.1","0.2","-0.4"
"0","Net Income","-41.4","-53.0","-53.6","-49.8"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.00","0.00","0.00","0.00"
"0","Basic EPS","-","-6.07","-1.92","-1.69"
"1","Basic Weighted Average Shares","21.93","8.84","27.84","29.40"
"1","Basic EPS from Continuing Operations","-","-6.07","-1.92","-1.69"
"1","Basic EPS,Continuing and Discontinued","-","0.00","0.00","0.00"
"0","Diluted EPS","-","-6.07","-1.92","-1.69"
"1","Diluted Weighted Average Shares","21.93","8.84","27.84","29.40"
"1","Diluted EPS from Continuing Operations","-","-6.07","-1.92","-1.69"
"1","Diluted EPS,Continuing and Discontinued","-","0.00","0.00","0.00"
