"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","2/28/2017","3/1/2018","3/1/2018","3/1/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","0.1","0.1","0.2","4.2"
"0","Cost of Revenue","-","0.0","0.0","1.0"
"0","Gross Profit","-","0.1","0.2","3.2"
"0","Selling,General and Administrative","10.7","18.6","37.2","45.1"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","19.5","27.1","29.6","22.3"
"0","Special Income/Charges","0.0","-","0.0","-0.2"
"0","Operating Expenses","31.1","45.7","66.7","67.4"
"0","Operating Income","-31.0","-45.5","-66.5","-64.2"
"0","Net Interest Income","0.1","0.1","0.5","0.9"
"0","Other Income/Expense,Net","0.0","0.0","-0.1","-0.3"
"0","Pre-Tax Income","-30.9","-45.5","-66.1","-63.5"
"0","Provision for Income Tax","0.0","-","0.3","0.5"
"0","Net Income","-30.9","-45.5","-66.4","-64.0"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.02","0.00","0.00","0.00"
"0","Basic EPS","-0.71","-1.01","-1.29","-1.18"
"1","Basic Weighted Average Shares","43.63","45.00","51.28","54.07"
"1","Basic EPS from Continuing Operations","-0.71","-1.01","-1.29","-1.18"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
"0","Diluted EPS","-0.71","-1.01","-1.29","-1.18"
"1","Diluted Weighted Average Shares","43.63","45.00","51.28","54.07"
"1","Diluted EPS from Continuing Operations","-0.71","-1.01","-1.29","-1.18"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
