"0","Period End Date","9/30/2014","9/30/2015","9/30/2016","9/30/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","12/24/2015","1/13/2017","12/22/2017","12/22/2017"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","84.6","89.3","103.4","111.5"
"0","Cost of Revenue","63.8","70.1","78.3","86.0"
"0","Gross Profit","20.8","19.2","25.0","25.5"
"0","Selling,General and Administrative","16.1","16.1","18.3","19.4"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","3.5","2.8","3.0","2.4"
"0","Special Income/Charges","-0.1","0.0","0.0","0.1"
"0","Operating Expenses","19.6","19.0","21.2","21.7"
"0","Operating Income","1.2","0.2","3.8","3.8"
"0","Net Interest Income","-","-0.1","-0.1","-0.1"
"0","Other Income/Expense,Net","0.2","-0.1","-0.1","0.1"
"0","Pre-Tax Income","1.5","0.0","3.6","3.8"
"0","Provision for Income Tax","0.1","0.2","1.0","1.3"
"0","Net Income","1.3","-0.2","2.6","2.5"
"0","Dividend Per Share","0.43","0.44","0.44","0.44"
"0","Tax Rate","0.08","0.40","0.28","0.34"
"0","Basic EPS","0.37","-0.06","0.69","0.64"
"1","Basic Weighted Average Shares","3.45","3.55","3.61","3.72"
"1","Basic EPS from Continuing Operations","0.37","-0.06","0.69","0.64"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
"0","Diluted EPS","0.37","-0.06","0.67","0.63"
"1","Diluted Weighted Average Shares","3.50","3.55","3.73","3.82"
"1","Diluted EPS from Continuing Operations","0.37","-0.06","0.67","0.63"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
