"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","2/21/2017","2/21/2018","2/21/2018","2/21/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","1,349.1","1,639.3","1,651.7","1,814.7"
"0","Cost of Revenue","1,048.8","1,391.6","1,027.6","1,162.3"
"0","Gross Profit","300.3","247.6","624.2","652.4"
"0","Selling,General and Administrative","265.3","304.9","303.0","331.3"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","1,027.1","-","-","-"
"0","Operating Expenses","265.3","304.9","303.0","331.3"
"0","Operating Income","35.0","-57.2","321.1","321.0"
"0","Net Interest Income","-71.2","-123.0","-116.8","-110.4"
"0","Other Income/Expense,Net","1,051.1","1.3","21.8","11.3"
"0","Pre-Tax Income","1,014.9","-179.0","226.1","222.0"
"0","Provision for Income Tax","-24.4","-65.2","71.3","-234.2"
"0","Net Income","1,042.0","-108.5","156.4","451.2"
"0","Dividend Per Share","3.78","4.33","4.89","5.43"
"0","Tax Rate","0.02","0.36","0.32","0.40"
"0","Basic EPS","16.54","-1.39","1.93","5.42"
"1","Basic Weighted Average Shares","62.99","78.00","80.89","83.20"
"1","Basic EPS from Continuing Operations","16.54","-1.39","1.93","5.42"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","16.10","-1.39","1.85","5.13"
"1","Diluted Weighted Average Shares","64.93","78.00","82.22","91.07"
"1","Diluted EPS from Continuing Operations","16.10","-1.39","1.85","5.13"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
