"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/8/2017","-","5/3/2018","8/2/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","67.3","79.1","74.6","84.1"
"0","Cost of Revenue","18.2","21.3","22.9","20.9"
"0","Gross Profit","49.1","57.8","51.7","63.2"
"0","Selling,General and Administrative","40.6","39.2","44.2","44.2"
"1","General and Administrative Expense","16.1","16.7","19.1","17.1"
"1","Selling and Marketing Expense","24.6","22.5","25.1","27.1"
"0","Research and Development","11.8","10.0","14.4","12.2"
"0","Special Income/Charges","-0.3","-0.1","-0.1","-0.2"
"0","Operating Expenses","52.4","49.2","58.6","56.5"
"0","Operating Income","-3.3","8.6","-6.8","6.7"
"0","Net Interest Income","-4.1","-3.8","-3.8","-3.9"
"0","Other Income/Expense,Net","-0.2","-0.1","0.0","-0.2"
"0","Pre-Tax Income","-7.6","4.6","-10.6","2.6"
"0","Provision for Income Tax","0.0","0.0","0.0","0.0"
"0","Net Income","-7.6","4.6","-10.7","2.6"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.00","0.00","0.00","0.00"
"0","Basic EPS","-0.19","0.12","-0.26","0.06"
"1","Basic Weighted Average Shares","40.46","40.60","40.71","40.80"
"1","Basic EPS from Continuing Operations","-0.19","0.12","-0.26","0.06"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","-0.19","0.12","-0.26","0.06"
"1","Diluted Weighted Average Shares","40.46","40.60","40.71","41.69"
"1","Diluted EPS from Continuing Operations","-0.19","0.12","-0.26","0.06"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
