"0","Period End Date","8/31/2014","8/31/2015","8/31/2016","8/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","12/15/2015","11/21/2016","11/29/2017","11/29/2017"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","14.5","14.1","10.1","9.2"
"0","Cost of Revenue","25.8","18.2","15.1","9.1"
"0","Gross Profit","-11.3","-4.1","-4.9","0.1"
"0","Selling,General and Administrative","9.3","7.0","5.0","3.7"
"1","General and Administrative Expense","-","-","5.0","3.7"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","4.2","2.4","2.0","0.9"
"0","Special Income/Charges","0.5","0.3","-9.2","0.4"
"0","Operating Expenses","13.5","9.4","7.0","4.6"
"0","Operating Income","-24.8","-13.5","-11.9","-4.5"
"0","Net Interest Income","-0.1","-0.1","-0.1","0.0"
"0","Other Income/Expense,Net","0.3","0.3","-9.3","0.4"
"0","Pre-Tax Income","-24.6","-13.3","-21.3","-4.1"
"0","Provision for Income Tax","0.0","0.0","0.0","0.0"
"0","Net Income","-24.5","-13.3","-21.3","-4.1"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.00","0.00","0.00","0.00"
"0","Basic EPS","-8.70","-4.62","-7.25","-1.16"
"1","Basic Weighted Average Shares","2.81","2.87","2.93","3.54"
"1","Basic EPS from Continuing Operations","-8.70","-4.62","-7.25","-1.16"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
"0","Diluted EPS","-8.70","-4.62","-7.25","-1.16"
"1","Diluted Weighted Average Shares","2.81","2.87","2.93","3.54"
"1","Diluted EPS from Continuing Operations","-8.70","-4.62","-7.25","-1.16"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
