"0","Period End Date","9/2/2017","12/2/2017","3/3/2018","6/2/2018"
"0","Stmt Source","10-Q","10-Q","10-Q","NA"
"0","Stmt Source Date","10/12/2017","1/11/2018","4/12/2018","-"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","37.0","39.1","41.6","45.5"
"0","Cost of Revenue","24.8","25.7","27.6","30.0"
"0","Gross Profit","12.1","13.4","14.1","15.5"
"0","Selling,General and Administrative","12.3","12.6","13.1","13.7"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","0.2","0.0","0.0","0.1"
"0","Operating Expenses","12.3","12.6","13.1","13.7"
"0","Operating Income","-0.2","0.8","1.0","1.8"
"0","Net Interest Income","0.1","0.0","0.2","0.1"
"0","Other Income/Expense,Net","0.0","-0.1","-0.2","0.3"
"0","Pre-Tax Income","0.0","0.7","1.0","2.2"
"0","Provision for Income Tax","0.1","0.5","0.5","0.5"
"0","Net Income","-0.1","1.7","0.5","1.7"
"0","Dividend Per Share","0.06","0.06","0.06","0.06"
"0","Tax Rate","0.10","0.40","0.27","0.40"
"0","Basic EPS","-0.01","0.13","0.04","0.13"
"1","Basic Weighted Average Shares","10.71","12.89","12.93","12.94"
"1","Basic EPS from Continuing Operations","-0.01","0.01","0.04","0.13"
"1","Basic EPS,Continuing and Discontinued","0.00","0.12","0.00","0.00"
"0","Diluted EPS","-0.01","0.13","0.04","0.13"
"1","Diluted Weighted Average Shares","10.71","12.93","13.01","12.94"
"1","Diluted EPS from Continuing Operations","-0.01","0.01","0.04","0.13"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.12","0.00","0.00"
