"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","20-F","20-F","20-F","20-F"
"0","Stmt Source Date","4/19/2017","4/9/2018","4/9/2018","4/9/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","1,372.2","325.9","324.3","365.7"
"0","Cost of Revenue","1,081.6","270.3","278.4","297.2"
"0","Gross Profit","290.7","55.6","45.9","68.5"
"0","Selling,General and Administrative","123.4","48.9","46.5","55.6"
"1","General and Administrative Expense","123.4","48.9","46.5","55.6"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","37.9","-6.5","-72.3","28.8"
"0","Operating Expenses","131.1","49.7","47.1","56.3"
"0","Operating Income","159.5","5.9","-1.2","12.2"
"0","Net Interest Income","-93.9","-28.3","-45.0","-68.4"
"0","Other Income/Expense,Net","43.7","21.7","-380.7","-79.5"
"0","Pre-Tax Income","109.3","32.2","-426.9","-135.6"
"0","Provision for Income Tax","103.3","9.0","2.3","72.8"
"0","Net Income","458.2","73.0","-411.9","236.6"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.17","0.39","0.18","0.17"
"0","Basic EPS","8.58","1.36","-7.67","4.40"
"1","Basic Weighted Average Shares","53.40","53.65","53.72","53.76"
"1","Basic EPS from Continuing Operations","-0.23","0.24","-8.08","-4.00"
"1","Basic EPS,Continuing and Discontinued","8.81","1.12","0.41","8.40"
"0","Diluted EPS","8.58","1.36","-7.67","4.40"
"1","Diluted Weighted Average Shares","53.40","53.65","53.72","53.76"
"1","Diluted EPS from Continuing Operations","-0.23","0.24","-8.08","-4.00"
"1","Diluted EPS,Continuing and Discontinued","8.81","1.12","0.41","8.40"
