"0","Period End Date","9/29/2017","12/29/2017","3/30/2018","6/29/2018"
"0","Stmt Source","NA","10-Q","10-Q","10-Q"
"0","Stmt Source Date","-","2/7/2018","5/8/2018","8/7/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code","USD","USD","USD","USD"
"0","Net Income","-","-","-","-"
"1","Net Income from Continuing Operations","109.7","-112.2","73.2","72.5"
"0","Operating Gains/Losses","-","-","-","-10.9"
"1","Gain/Loss on Investment Securities","-","-","-","-10.9"
"0","Depreciation,Amortization and Depletion","18.4","19.1","16.7","17.7"
"0","Deferred Taxes","1.0","44.9","-3.1","8.3"
"0","Other Non-Cash Items","3.7","-0.8","-","-"
"1","Asset Impairment Charge","13.1","-","-","11.0"
"1","Stock-Based Compensation","8.5","10.7","10.5","12.8"
"1","Excess Tax Benefit from Stock-Based Compensation","-","-","-","-"
"0","Change in Receivables","-78.4","65.9","-37.5","-17.6"
"0","Change in Inventories","20.1","-11.7","0.8","-37.6"
"0","Change in Pay/Accrued Exp","45.9","114.8","11.4","51.6"
"1","Change in Payables","6.1","-10.3","11.2","26.9"
"2","Change In Account Payable","6.1","-10.3","11.2","26.9"
"0","Change in Other Current Assets","-","-","-","-"
"0","Change in Other Current Liabilities","-","-","-","-"
"0","Change in Other Working Capital","-19.5","18.6","-7.1","22.2"
"0","Cash Flow from Operating Activities","129.7","179.0","65.5","102.2"
"0","Purchase/Sale of Prop,Plant,Equip: Net","-18.7","-9.3","-8.5","-13.0"
"1","Purchase of Property,Plant and Equipment","-18.7","-9.3","-8.5","-13.0"
"0","Purchase/Sale of Business,Net","-2.6","-","-","-29.1"
"1","Purchase/Acquisition of Business","-","-","-","-"
"0","Purchase/Sale of Investments,Net","-34.4","-9.8","7.4","-5.7"
"1","Purchase of Investments","-30.0","-9.8","-0.6","-5.7"
"2","Purchase of Long Term Investments","-","-","-","-"
"0","Sale of Investments","-","-","-","0.0"
"1","Sale of Long Term Investments","-","-","-","-"
"0","Other Investing Changes,Net","4.5","-6.7","1.4","-7.0"
"0","Cash Flow from Investing Activities","-51.2","-25.8","-29.3","-54.8"
"0","Issuance/Payments of Debt,Net","-15.0","-10.0","-85.0","-236.7"
"1","Issuance/Payments of LT Debt,Net","307.0","0.0","-95.0","-236.7"
"2","Payments to Settle Long Term Debt","224.0","-166.4","-162.9","-505.7"
"0","Issuance/Payments of Common Stock,Net","-10.0","-32.5","-15.6","-26.7"
"1","Proceeds or Issuance of Long Term Debt","83.0","166.4","67.9","269.0"
"1","Proceeds or Issuance of Short Term Debt","-","-","-","-"
"1","Issuance/Payments of ST Debt,Net","-","-10.0","-","-"
"2","Payments to Settle Short Term Debt","-","-10.0","-","-"
"1","Payments for Common Stock","-25.4","-56.7","-36.0","-39.2"
"1","Proceeds or Issuance of Common Stock","15.4","24.2","20.4","12.5"
"0","Cash Dividends Paid","-","-","-","-"
"1","Common Stock Dividends Paid","-","-","-","-"
"0","Other Financing Changes, Net","8.3","-0.3","-10.8","-4.0"
"0","Cash Flow from Financing Activities","-16.7","-42.8","-111.4","-267.4"
"0","Cash, Equivalents, Start of Period","660.0","716.2","822.6","739.9"
"0","Cash, Equivalents, End of Period","716.2","822.6","739.9","536.0"
"0","Change in Cash","61.8","110.4","-75.2","-220.0"
"0","Free Cash Flow","111.0","169.7","57.0","89.2"
"0","Effect of Exchange Rate Changes","-5.6","-4.0","-7.5","16.1"
