"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/1/2017","-","5/2/2018","8/7/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","7.6","12.0","10.6","13.1"
"0","Cost of Revenue","4.2","5.8","4.8","6.2"
"0","Gross Profit","3.5","6.2","5.8","6.9"
"0","Selling,General and Administrative","11.4","10.5","12.1","13.5"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","3.1","3.4","3.3","4.2"
"0","Special Income/Charges","-0.2","-0.1","-","-"
"0","Operating Expenses","14.5","13.9","15.4","17.7"
"0","Operating Income","-11.0","-7.7","-9.6","-10.8"
"0","Net Interest Income","-0.4","-0.8","-0.9","-0.9"
"0","Other Income/Expense,Net","-0.2","-0.1","0.0","-0.1"
"0","Pre-Tax Income","-11.6","-8.6","-10.5","-11.8"
"0","Provision for Income Tax","0.0","0.0","0.0","0.0"
"0","Net Income","-11.6","-8.6","-10.5","-11.8"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.00","0.00","0.00","0.00"
"0","Basic EPS","-1.09","-0.79","-0.84","-0.83"
"1","Basic Weighted Average Shares","10.70","10.81","12.51","14.21"
"1","Basic EPS from Continuing Operations","-1.09","-0.79","-0.84","-0.83"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","-","-"
"0","Diluted EPS","-1.09","-0.79","-0.84","-0.83"
"1","Diluted Weighted Average Shares","10.70","10.81","12.51","14.21"
"1","Diluted EPS from Continuing Operations","-1.09","-0.79","-0.84","-0.83"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","-","-"
