"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/3/2017","-","5/4/2018","8/1/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","235.0","311.1","337.3","281.3"
"0","Cost of Revenue","-","-","208.2","135.5"
"0","Gross Profit","-","-","129.1","145.7"
"0","Selling,General and Administrative","166.7","233.7","36.4","42.5"
"1","General and Administrative Expense","166.7","233.7","36.4","42.5"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","5.4","123.5","-","-"
"0","Operating Expenses","169.8","239.6","42.8","49.1"
"0","Operating Income","65.3","71.5","86.3","96.7"
"0","Net Interest Income","19.4","18.9","22.0","-35.5"
"0","Other Income/Expense,Net","63.5","191.1","35.5","9.4"
"0","Pre-Tax Income","148.2","281.6","143.8","70.6"
"0","Provision for Income Tax","13.9","183.7","6.4","4.9"
"0","Net Income","45.8","13.4","52.7","31.1"
"0","Dividend Per Share","1.31","0.56","0.76","0.96"
"0","Tax Rate","0.05","0.24","0.24","0.32"
"0","Basic EPS","0.71","0.20","0.78","0.44"
"1","Basic Weighted Average Shares","64.39","64.97","67.92","71.18"
"1","Basic EPS from Continuing Operations","0.71","0.20","0.78","0.44"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","-","-"
"0","Diluted EPS","0.71","0.20","0.78","0.44"
"1","Diluted Weighted Average Shares","64.39","64.97","67.92","71.18"
"1","Diluted EPS from Continuing Operations","0.71","0.20","0.78","0.44"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","-","-"
