"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","3/16/2017","3/15/2018","3/15/2018","3/15/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","103.6","96.6","93.0","98.7"
"0","Cost of Revenue","70.9","68.5","64.8","71.1"
"0","Gross Profit","32.7","28.1","28.2","27.6"
"0","Selling,General and Administrative","23.2","21.7","22.3","19.5"
"1","General and Administrative Expense","17.3","16.3","15.3","11.6"
"1","Selling and Marketing Expense","5.9","5.4","7.0","7.9"
"0","Research and Development","2.9","3.1","2.7","3.0"
"0","Special Income/Charges","2.5","0.0","0.1","0.0"
"0","Operating Expenses","28.8","27.8","27.9","24.7"
"0","Operating Income","3.9","0.3","0.2","2.9"
"0","Net Interest Income","-1.5","-1.2","-1.0","-1.1"
"0","Other Income/Expense,Net","2.5","0.0","0.1","0.0"
"0","Pre-Tax Income","4.9","-0.9","-0.7","1.8"
"0","Provision for Income Tax","1.0","1.2","0.8","-2.0"
"0","Net Income","3.5","-2.9","-2.8","3.8"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.23","0.40","0.40","0.40"
"0","Basic EPS","0.16","-0.12","-0.11","0.15"
"1","Basic Weighted Average Shares","21.93","23.69","25.49","26.38"
"1","Basic EPS from Continuing Operations","0.18","-0.08","-0.06","0.15"
"1","Basic EPS,Continuing and Discontinued","-0.02","-0.04","-0.05","0.00"
"0","Diluted EPS","0.15","-0.12","-0.11","0.15"
"1","Diluted Weighted Average Shares","22.54","23.69","25.49","26.38"
"1","Diluted EPS from Continuing Operations","0.17","-0.08","-0.06","0.15"
"1","Diluted EPS,Continuing and Discontinued","-0.02","-0.04","-0.05","0.00"
