"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/8/2017","-","5/9/2018","8/8/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","1,986.3","2,527.4","2,007.5","2,537.6"
"0","Cost of Revenue","1,557.7","1,996.4","1,579.5","1,981.3"
"0","Gross Profit","428.6","531.0","428.0","556.3"
"0","Selling,General and Administrative","234.3","277.1","264.6","271.8"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-3.0","-2.7","-6.3","-5.2"
"0","Operating Expenses","328.6","386.0","371.2","383.0"
"0","Operating Income","100.0","145.0","56.8","173.3"
"0","Net Interest Income","-11.6","-11.5","-10.3","-21.2"
"0","Other Income/Expense,Net","-21.4","-28.0","-17.8","-32.4"
"0","Pre-Tax Income","67.0","105.5","28.7","119.7"
"0","Provision for Income Tax","16.9","68.7","11.4","38.5"
"0","Net Income","60.7","44.3","24.3","91.4"
"0","Dividend Per Share","0.14","0.14","0.15","0.15"
"0","Tax Rate","0.34","0.40","0.27","0.27"
"0","Basic EPS","0.76","0.55","0.31","1.15"
"1","Basic Weighted Average Shares","79.50","79.50","79.60","79.30"
"1","Basic EPS from Continuing Operations","0.63","0.45","0.21","1.04"
"1","Basic EPS,Continuing and Discontinued","0.13","0.10","0.10","0.12"
"0","Diluted EPS","0.76","0.55","0.30","1.14"
"1","Diluted Weighted Average Shares","80.20","80.50","80.50","80.20"
"1","Diluted EPS from Continuing Operations","0.62","0.45","0.21","1.02"
"1","Diluted EPS,Continuing and Discontinued","0.13","0.10","0.10","0.11"
