"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/2/2017","-","5/3/2018","8/3/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code","USD","USD","USD","USD"
"0","Net Income","-","-","-","-"
"1","Net Income from Continuing Operations","-3,954.0","3,123.2","-283.9","-470.1"
"0","Operating Gains/Losses","3,704.3","86.9","90.8","58.9"
"1","Gain/Loss on Investment Securities","-","-","77.7","-138.6"
"0","Depreciation,Amortization and Depletion","1,823.0","1,970.5","1,753.7","1,746.2"
"0","Deferred Taxes","-1,726.5","-4,577.8","-1,026.4","-333.2"
"0","Other Non-Cash Items","-56.0","295.2","18.1","-108.3"
"1","Asset Impairment Charge","1,497.5","207.0","522.0","276.0"
"1","Stock-Based Compensation","72.3","72.5","72.5","54.9"
"1","Excess Tax Benefit from Stock-Based Compensation","-","-","-","-"
"0","Change in Receivables","0.5","-49.8","259.1","-168.8"
"0","Change in Inventories","-12.6","-37.1","-52.7","-60.6"
"0","Change in Pay/Accrued Exp","-176.4","920.2","105.0","220.0"
"1","Change in Payables","-176.4","920.2","105.0","220.0"
"2","Change In Account Payable","-148.8","452.2","-231.6","191.2"
"0","Change in Other Current Assets","-","-","-","-"
"0","Change in Other Current Liabilities","-","-","-","-"
"0","Change in Other Working Capital","27.5","25.1","-13.5","-45.9"
"0","Cash Flow from Operating Activities","1,301.9","2,048.4","1,458.3","1,240.2"
"0","Purchase/Sale of Prop,Plant,Equip: Net","-95.3","-114.6","-35.3","-59.7"
"1","Purchase of Property,Plant and Equipment","-96.8","-115.9","-46.4","-60.1"
"0","Purchase/Sale of Business,Net","0.0","0.0","0.0","0.0"
"1","Purchase/Acquisition of Business","-","-","-","-"
"0","Purchase/Sale of Investments,Net","-369.0","-671.1","3,433.6","761.8"
"1","Purchase of Investments","-1,645.9","-1,350.0","-1,455.9","0.0"
"2","Purchase of Long Term Investments","-","-","-","-"
"0","Sale of Investments","1,276.9","678.9","4,889.5","761.8"
"1","Sale of Long Term Investments","-","-","-","-"
"0","Other Investing Changes,Net","-","-","-466.0","0.0"
"0","Cash Flow from Investing Activities","-482.3","-795.7","2,932.3","702.1"
"0","Issuance/Payments of Debt,Net","2.0","-309.4","-3,613.1","-1,044.7"
"1","Issuance/Payments of LT Debt,Net","2.0","-309.4","-3,613.1","-1,044.7"
"2","Payments to Settle Long Term Debt","0.0","-834.4","-4,322.1","-1,044.7"
"0","Issuance/Payments of Common Stock,Net","-1.2","-456.6","-1,439.6","-132.5"
"1","Proceeds or Issuance of Long Term Debt","2.0","525.0","709.0","0.0"
"1","Proceeds or Issuance of Short Term Debt","-","-","-","-"
"1","Issuance/Payments of ST Debt,Net","-","-","-","-"
"2","Payments to Settle Short Term Debt","-","-","-","-"
"1","Payments for Common Stock","-1.2","-456.6","-1,439.6","-132.5"
"1","Proceeds or Issuance of Common Stock","-","-","-","-"
"0","Cash Dividends Paid","-305.1","-301.2","-319.5","-244.2"
"1","Common Stock Dividends Paid","-","-","-","-"
"0","Other Financing Changes, Net","160.4","0.5","129.0","105.0"
"0","Cash Flow from Financing Activities","-101.4","-1,050.5","-5,207.7","-1,282.7"
"0","Cash, Equivalents, Start of Period","886.9","1,612.7","1,817.2","994.8"
"0","Cash, Equivalents, End of Period","1,612.7","1,817.2","994.8","1,674.7"
"0","Change in Cash","718.2","202.2","-817.1","659.6"
"0","Free Cash Flow","1,187.1","1,922.5","1,411.9","1,180.1"
"0","Effect of Exchange Rate Changes","7.6","2.3","-5.3","20.3"
