"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","2/27/2017","3/1/2018","3/1/2018","3/1/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","931.3","961.5","805.4","989.4"
"0","Cost of Revenue","163.3","218.8","172.8","282.9"
"0","Gross Profit","768.0","742.7","632.5","706.4"
"0","Selling,General and Administrative","486.3","518.2","445.7","512.1"
"1","General and Administrative Expense","469.7","498.9","426.1","486.7"
"1","Selling and Marketing Expense","16.6","19.3","19.7","25.4"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-41.8","-3.3","-42.4","0.0"
"0","Operating Expenses","506.9","537.7","467.6","536.1"
"0","Operating Income","261.2","205.0","165.0","170.3"
"0","Net Interest Income","-33.3","-31.0","-29.0","-31.0"
"0","Other Income/Expense,Net","-41.6","-4.7","-39.2","2.4"
"0","Pre-Tax Income","193.0","169.3","96.7","141.7"
"0","Provision for Income Tax","75.8","131.1","26.0","25.4"
"0","Net Income","117.8","43.7","74.1","118.8"
"0","Dividend Per Share","0.40","0.40","0.00","0.00"
"0","Tax Rate"
"0","Basic EPS","1.69","0.64","1.28","2.22"
"1","Basic Weighted Average Shares","69.02","68.12","57.02","52.68"
"1","Basic EPS from Continuing Operations","1.69","0.64","1.28","2.22"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","1.68","0.63","1.27","2.20"
"1","Diluted Weighted Average Shares","69.61","68.74","57.65","53.10"
"1","Diluted EPS from Continuing Operations","1.68","0.63","1.27","2.20"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
