symbol,close,volume,avg volume,total days,over 1%,over 2%,over 3%,over 4%,over 5%,rate001,rate002,rate003,rate004,rate005,year5CP,year2CP,year1CP,ytdCP,month6CP,month3CP,month1CP,day5CP,day30CP
GAB-J,25.0279,2020,11488.207667731629,622,34,4,1,0,0,0.05466237942122187,0.006430868167202572,0.001607717041800643,0.0,0.0,0.1356959727736811,0.07254307888117036,0.030726717129702017,0.025195798925153945,0.022385712359936038,-0.0002796096649078466,-0.0007625663752146633,-0.000882235528942187,-0.005179225858765804
GBT,38.0,731847,777433.8379746835,790,602,426,296,212,151,0.7620253164556962,0.5392405063291139,0.37468354430379747,0.2683544303797468,0.1911392405063291,-0.11853398283460913,0.7407237746220798,0.288135593220339,-0.08653846153846156,-0.20335429769392038,-0.1991570073761855,-0.2407592407592407,-0.059405940594059375,-0.22920892494929002
GNTX,21.46,2038153,2022373.650793651,1260,489,135,46,17,8,0.3880952380952381,0.10714285714285714,0.03650793650793651,0.013492063492063493,0.006349206349206349,0.8537074148296593,0.26407803590782714,0.10297329941150786,0.030091537025214637,-0.04139939607268569,-0.06810316002483903,-0.10321771834517338,-0.03939122649955233,-0.1124896608767576
GWPH,172.74,940443,462843.43253968254,1260,797,502,315,186,120,0.6325396825396825,0.3984126984126984,0.25,0.14761904761904762,0.09523809523809523,8.961937716262977,0.327339787920701,0.5386122739823641,0.28823924229994785,0.5643905089657671,0.2475805286725408,0.1817746459601835,0.037352870526062926,0.2695869469351757
GNE-A,7.6719,1450,6508.522690437601,1192,337,127,43,17,10,0.2827181208053691,0.10654362416107382,0.03607382550335571,0.014261744966442953,0.008389261744966443,0.5258353221957042,0.24874261438546805,0.1343762475787731,0.11186956521739123,0.0814936987228284,0.044406931946581,0.003702443874614026,0.0002346775139829006,0.006811023622047222
GLAC,9.67,159997,68767.96153846153,25,1,0,0,0,0,0.04,0.0,0.0,0.0,0.0,0.0010351966873705784,0.0010351966873705784,0.0010351966873705784,0.0010351966873705784,0.0010351966873705784,0.0010351966873705784,0.0020725388601035826,-0.002578648788035106,0.0010351966873705784
GDL,9.0873,50779,46602.41984126984,1260,91,14,2,0,0,0.07222222222222222,0.011111111111111112,0.0015873015873015873,0.0,0.0,0.10995346337531016,0.02183715464798556,-0.07057163020465768,-0.047263081745840284,0.0017527614260202666,0.0007598784194530729,-0.0035855263157892983,-0.011175190424374176,0.0018521580949232902
GOVNI,24.95,28538,49611.448217317484,589,44,3,0,0,0,0.07470288624787776,0.0050933786078098476,0.0,0.0,0.0,0.14051929054671777,0.08815114615679845,0.024569126590751292,0.02100529122180986,0.013321419868410341,-0.0057899287914471,-0.018875344081793175,0.0028497815435445085,-0.012276277607768853
GURE,1.04,59571,159903.91190476192,1260,829,577,365,230,145,0.6579365079365079,0.4579365079365079,0.2896825396825397,0.18253968253968253,0.11507936507936507,-0.391812865497076,-0.5117370892018779,-0.44086021505376344,-0.2876712328767123,-0.26241134751773043,-0.25714285714285706,-0.06306306306306311,-0.07964601769911493,-0.07964601769911493
GLDD,6.2,273712,257547.85317460317,1260,822,482,256,143,93,0.6523809523809524,0.3825396825396825,0.20317460317460317,0.11349206349206349,0.07380952380952381,-0.16554508748317626,0.7318435754189945,0.25252525252525254,0.18095238095238098,0.4252873563218392,0.16981132075471705,0.11210762331838564,0.05084745762711861,0.1481481481481481
GLU-A,47.0,1,2097.3717277486912,666,8,5,3,2,1,0.012012012012012012,0.0075075075075075074,0.0045045045045045045,0.003003003003003003,0.0015015015015015015,0.11837393189340703,-0.007741725727145897,-0.034108307285083975,-0.03800888306690954,-0.04742409287412419,0.08815439753289933,0.07669751672317417,0.07669751672317417,-0.04927775451542502
GPAQ,9.9,94,78198.79661016949,52,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.02061855670103104,0.02061855670103104,0.02061855670103104,0.02061855670103104,0.019567456230689957,0.018508040040740317,0.0030395136778116655,0.0030395136778116655,0.010204081632653024
GJV,25.7059,1400,1516.7894736842106,1009,91,14,2,1,0,0.09018830525272548,0.013875123885034688,0.0019821605550049554,0.0009910802775024777,0.0,0.39498247175401857,0.09493040055884006,0.01320809749791101,-0.00015947102294831204,0.003348933064273714,0.005271576115223767,-0.020660464336602163,-0.009456173679160584,-0.011311538461538472
GIGM,2.93,4182,30706.923015873017,1260,841,595,389,252,172,0.6674603174603174,0.4722222222222222,0.30873015873015874,0.2,0.1365079365079365,-0.4008179959100204,0.16709818761202958,-0.07864532561869117,-0.03934426229508186,0.03169014084507053,-0.01013513513513507,-0.05483870967741933,-0.04395209971612231,-0.060897435897435875
GSAT,0.508,2453991,4477034.906349206,1260,876,638,442,319,226,0.6952380952380952,0.5063492063492063,0.35079365079365077,0.25317460317460316,0.17936507936507937,-0.5339449541284403,-0.5801652892561984,-0.6921212121212121,-0.603125,-0.27490722238081644,0.06054279749478085,-0.042051668866679215,-0.023076923076923096,-0.054003724394785894
GBAB,21.22,58386,57975.061111111114,1260,147,13,2,0,0,0.11666666666666667,0.010317460317460317,0.0015873015873015873,0.0,0.0,0.5334364295934441,0.05089563843643366,0.008742114745603878,-0.008425115535763637,0.021537987541280255,0.00941870421463231,-0.024547209708559458,-0.017137563686892125,-0.010985425784290485
GMRE,9.42,86275,151409.5264084507,568,340,187,93,36,19,0.5985915492957746,0.32922535211267606,0.1637323943661972,0.06338028169014084,0.03345070422535211,0.1521244587950393,0.135569110591412,0.1319530395702905,0.19076211303391524,0.41496680385736173,0.0681967659265643,0.01733354932771756,0.03402854006586175,0.022745779273655096
GS-C,23.0,17065,19091.022222222222,1260,159,14,2,1,0,0.1261904761904762,0.011111111111111112,0.0015873015873015873,0.0007936507936507937,0.0,0.43137193888664155,0.0695286633681783,0.0034334876294102572,0.05725252246661609,-0.006449439075911592,-0.030709646967596198,-0.05616631170312739,-0.014989293361884428,-0.04469577713998531
GPP,14.9,26760,68806.2895377129,822,392,178,91,45,24,0.4768856447688564,0.21654501216545013,0.11070559610705596,0.05474452554744526,0.029197080291970802,0.3439890316062925,-0.05811255870993026,-0.17891859721824227,-0.13098251466831531,-0.08260269924145393,-0.11067075718327347,-0.013245033112582735,0.02405498281786939,-0.04180064308681674
GBNK,29.7,128816,74669.1119047619,1260,631,254,101,41,22,0.5007936507936508,0.2015873015873016,0.08015873015873017,0.03253968253968254,0.01746031746031746,1.4045273120299233,0.7557238370546402,0.10071342536829417,0.10171786378019063,0.05875181360264365,-0.0032219089810712875,-0.05714285714285717,-0.011647254575707202,-0.036983716270111454
GFED,24.0,227,3696.6733001658376,1041,261,132,60,30,21,0.2507204610951009,0.12680115273775217,0.05763688760806916,0.02881844380403458,0.020172910662824207,1.155520827719998,0.5497068471214195,0.1090931776905908,0.06567203942986542,0.03253784896552612,0.0028413839211098696,-0.036144578313252955,-0.06578435188789417,-0.036144578313252955
GNW,4.17,2015306,6721221.400793651,1260,778,429,223,136,84,0.6174603174603175,0.3404761904761905,0.176984126984127,0.10793650793650794,0.06666666666666667,-0.67421875,-0.1592741935483871,0.07197943444730072,0.29102167182662536,0.4892857142857144,-0.052272727272727366,-0.09544468546637752,0.007246376811594264,-0.077433628318584
GMFL,28.39,74,362.4578313253012,122,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.17492716196530264,0.17492716196530264,0.15038008331037173,0.059474628959968426,0.04977850745827138,0.05789940453566447,0.028138920073878283,0.00018319664045552872,0.07220684263598971
GSEU,30.7,3603,6012.976377952756,606,12,3,1,1,1,0.019801980198019802,0.0049504950495049506,0.0016501650165016502,0.0016501650165016502,0.0016501650165016502,0.2899051268476735,0.2265575682996796,0.01907698844492835,-0.006543223459818436,0.0026748883830153072,0.025315610179680686,-0.013302736076158941,-0.006347079404844018,0.02023182857446691
GTLS,78.33,330743,417310.9928571429,1260,777,415,207,107,74,0.6166666666666667,0.32936507936507936,0.16428571428571428,0.08492063492063492,0.05873015873015873,-0.36337776332899874,1.4265799256505576,0.9946524064171121,0.6187228766274023,0.34842485797899797,0.26379477250726047,0.04065364687126349,0.04342613560676709,0.017272727272727252
GTIM,4.65,21066,53976.91825396825,1260,818,557,422,256,177,0.6492063492063492,0.44206349206349205,0.3349206349206349,0.20317460317460317,0.14047619047619048,0.9787234042553192,0.37982195845697336,0.690909090909091,0.8235294117647062,0.5500000000000002,0.3285714285714287,-0.08823529411764693,-0.060606060606060566,0.08771929824561403
GLW,35.3,3564651,8631854.57142857,1260,467,113,36,12,8,0.37063492063492065,0.08968253968253968,0.02857142857142857,0.009523809523809525,0.006349206349206349,1.7140484684463033,0.5627905329425616,0.20610775701541273,0.10197137371813886,0.3063768212484224,0.31489255502620467,0.05402395291827285,-0.010927430652843951,0.07477119247842835
GBX,60.1,289521,572073.9865079365,1260,755,401,220,117,67,0.5992063492063492,0.31825396825396823,0.1746031746031746,0.09285714285714286,0.05317460317460317,1.6373761398643134,0.7951873446759702,0.2660227715576715,0.13020699148677703,0.2105415813983468,0.2872907349337721,0.005016722408026827,0.005857740585774082,0.04249783174327845
GPI,64.9,237731,297498.0055555556,1260,672,294,130,67,33,0.5333333333333333,0.23333333333333334,0.10317460317460317,0.05317460317460317,0.02619047619047619,-0.11172063408638616,0.0953993228440551,-0.08683894315326178,-0.09535186491331261,0.03043514847633739,-0.0019914039013062238,-0.18538871016531958,-0.06146059291395516,-0.16790177907471693
GEF,53.66,151025,233128.8650793651,1260,575,212,95,44,23,0.45634920634920634,0.16825396825396827,0.07539682539682539,0.03492063492063492,0.018253968253968255,0.31803243253864916,0.1526671807771373,-0.0647087019042225,-0.11524560755553215,0.07374761128175365,0.010106714404844517,-0.017064896430952804,-0.05942156003505698,0.02059059595948068
GBIL,100.16,561563,75393.72379032258,474,1,1,1,1,0,0.002109704641350211,0.002109704641350211,0.002109704641350211,0.002109704641350211,0.0,0.02015561039752046,0.020053793172279687,0.014495249111455721,0.012213053869825125,0.009544102542910155,0.004765009780809493,0.0016761273856812425,0.00039952057530954897,0.002127118864522687
GENE,1.09,100666,538023.0618473896,1244,862,655,486,374,262,0.6929260450160771,0.5265273311897106,0.39067524115755625,0.30064308681672025,0.21061093247588425,-0.9052173913043479,-0.39106145251396646,0.2976190476190478,-0.10655737704918024,-0.035398230088495415,0.1354166666666668,-0.06034482758620676,-0.02678571428571431,-0.05217391304347812
GWW,357.41,441886,679419.1674603175,1260,458,127,45,13,9,0.3634920634920635,0.1007936507936508,0.03571428571428571,0.010317460317460317,0.007142857142857143,0.5125930214448711,0.704382343207411,1.0240305849986948,0.5367337453246809,0.2989424854245577,0.1665932806237673,-0.009258489258489188,0.013727770371841143,-0.0008945293936767762
GJO,23.49,280,1409.7556468172484,668,56,11,3,3,1,0.08383233532934131,0.016467065868263474,0.004491017964071856,0.004491017964071856,0.0014970059880239522,0.29802671205247366,0.15677246201955033,0.06853352984524681,0.059812401023267035,0.04445027411817526,0.02531645569620246,0.006426735218508937,0.010322580645161223,0.03487014560433505
GFY,16.44,5564,14043.879365079365,1256,83,5,3,1,0,0.0660828025477707,0.003980891719745223,0.0023885350318471337,0.0007961783439490446,0.0,0.2735202299153311,0.1552163922676393,0.01238384373325781,-0.012754918209987679,0.0039572035761396345,-0.004812494324888735,0.010920897284533757,0.014188772362739075,0.009034665619169298
GPOR,10.41,3042903,2755601.2015873017,1260,851,482,262,138,67,0.6753968253968254,0.3825396825396825,0.20793650793650795,0.10952380952380952,0.05317460317460317,-0.8382032949953373,-0.6204885162231134,-0.27658095899930507,-0.21493212669683256,0.13398692810457521,-0.15980629539951577,-0.08684210526315791,-0.060469314079422375,-0.06552962298025138
GSV,1.72,229255,425940.2492063492,1260,872,645,481,344,224,0.692063492063492,0.5119047619047619,0.3817460317460317,0.273015873015873,0.17777777777777778,1.7967479674796747,-0.28630705394190875,0.06172839506172831,-0.04444444444444448,0.07499999999999993,0.28358208955223874,0.06172839506172831,-0.06521739130434788,0.21126760563380287
GHC,579.3,10734,26472.26507936508,1260,465,170,64,23,7,0.36904761904761907,0.1349206349206349,0.050793650793650794,0.018253968253968255,0.005555555555555556,0.6524121280717807,0.21786701094062078,0.0034687487820403533,0.03605092370029531,-0.02983463646096808,-0.01188416955883438,0.027218725064278585,0.002249134948096807,0.017923036373220756
GEVO,3.96,130640,131846.8119047619,1260,878,710,551,441,356,0.6968253968253968,0.5634920634920635,0.4373015873015873,0.35,0.28253968253968254,-0.99965625,-0.979460580912863,-0.6872037914691943,-0.6699999999999999,-0.6116885663855658,-0.38221528861154447,-0.03883495145631071,-0.05263157894736836,0.24528301886792445
GOODO,26.8,1693,2307.609819121447,1072,108,27,8,3,2,0.10074626865671642,0.025186567164179104,0.007462686567164179,0.002798507462686567,0.0018656716417910447,0.5589099264171247,0.2248293008418416,0.12409034666442971,0.06901957342927915,0.07785057290975417,0.03605710684918799,0.028056742594539053,-0.0037174721189590287,0.031058720333016633
GRTS,14.24,1452573,1452573.0,1,1,1,1,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNMX,1.23,19194,192893.66428571427,1260,899,710,520,354,244,0.7134920634920635,0.5634920634920635,0.4126984126984127,0.28095238095238095,0.19365079365079366,-0.8423076923076923,-0.7787769784172662,-0.03149606299212601,-0.008064516129032265,-0.45575221238938046,0.13888888888888878,0.025000000000000022,-0.05384615384615389,0.060344827586206955
GGT-B,25.7445,1,1003.0394337714863,652,30,5,3,2,0,0.046012269938650305,0.007668711656441718,0.004601226993865031,0.003067484662576687,0.0,0.3469698475898476,0.08118380271634594,0.01995174498532139,0.026212884015163238,0.016616845089777555,0.016729263177849004,0.01373061687365617,-0.0012608139038678828,0.016729263177849004
GES,22.6,611886,1214335.8706349207,1260,676,321,166,68,38,0.5365079365079365,0.25476190476190474,0.13174603174603175,0.05396825396825397,0.03015873015873016,-0.03290684239804863,0.7875221462920781,0.3608145619200732,0.3599711156577208,0.11477221158968502,0.06225470611736506,-0.014765440064171,0.012091356918943266,0.009636218242250229
GRX-B,25.6859,2,3219.8777533039647,830,68,11,1,1,0,0.0819277108433735,0.01325301204819277,0.0012048192771084338,0.0012048192771084338,0.0,0.288392086836139,0.07166579050575349,0.0027639946750158467,0.01775914603945684,0.02620455453455849,0.006721694415702575,0.004332338876485375,-0.0017139525845316847,0.00993186098540107
GERN,1.76,45821253,3461642.5896825395,1260,942,640,443,299,200,0.7476190476190476,0.5079365079365079,0.3515873015873016,0.2373015873015873,0.15873015873015872,-0.4746268656716418,-0.22466960352422907,-0.20000000000000007,-0.027624309392265217,-0.5839243498817968,-0.5,-0.6811594202898551,-0.7161290322580646,-0.5510204081632654
GHYB,48.82,688,4287.260377358491,245,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.02519949601007986,0.02519949601007986,0.02643026392419304,0.019302439686400642,0.037343957503320056,0.021097522970511103,0.003766695177314284,0.0009226037929267393,0.011708631229924313
GWB,42.19,258336,372676.77231695084,997,504,170,49,20,10,0.5055165496489469,0.17051153460381144,0.04914744232698094,0.020060180541624874,0.010030090270812437,1.5287094531418568,0.3096343019267362,0.05491087390827105,0.07262530063508368,0.06321049753412779,0.00022996517331539028,-0.02179457454208219,-0.025184842883549063,-0.03211745813259935
GRBIC,99.99,25,7409.5,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0004998000799681264,-0.0004998000799681264,-0.0004998000799681264,-0.0004998000799681264,-0.0005997001499250602,0.0,0.0,0.0,-0.0004998000799681264
GNCA,0.7797,483992,432484.066552901,1172,884,674,487,367,264,0.7542662116040956,0.5750853242320819,0.41552901023890787,0.31313993174061433,0.22525597269624573,-0.9291181818181818,-0.8636888111888111,-0.36090163934426234,-0.3660975609756098,-0.22801980198019808,-0.09337209302325586,0.30712489522212894,0.2781967213114754,0.2080880074372482
GECCM,25.09,1000,6985.173913043478,158,6,0,0,0,0,0.0379746835443038,0.0,0.0,0.0,0.0,0.05733369856086298,0.05733369856086298,0.05733369856086298,0.05733369856086298,0.04607482207555588,0.006821829855537646,0.0015968063872255148,-0.0013254628173846807,-0.0061398296692414785
GCV-B,25.7984,248,1266.0887804878048,767,39,7,2,1,1,0.05084745762711865,0.009126466753585397,0.002607561929595828,0.001303780964797914,0.001303780964797914,0.38249164022978666,0.08119978709939692,0.030793880380538423,0.028242552750520154,0.022727362825122582,0.020821297710527747,0.0025259001919684643,0.0046105919003115725,0.007077303832205841
GLACU,10.33,1000,54583.470588235294,31,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.020730815596529666,0.020730815596529666,0.020730815596529666,0.020730815596529666,0.020730815596529666,0.020730815596529666,0.0248015873015873,0.009775171065493611,0.021760633036597494
GLT,19.11,178868,180575.5738095238,1260,607,231,85,37,20,0.48174603174603176,0.18333333333333332,0.06746031746031746,0.029365079365079365,0.015873015873015872,-0.2118775131456851,-0.08885890424674718,0.0021973872593492936,-0.1135417971304917,-0.043466944299843886,-0.008879115407754648,0.018114011720831106,-0.032894736842105365,0.15818181818181815
GIS,42.92,4950038,3572059.742857143,1260,314,53,17,4,2,0.2492063492063492,0.04206349206349207,0.013492063492063493,0.0031746031746031746,0.0015873015873015873,0.06427032267823186,-0.27426200291512653,-0.1386904964971674,-0.2447730623994819,-0.010941403117424088,-0.02882524511301328,-0.05420890260026445,-0.024767098386730205,-0.09087057826731623
GAINL,25.37,10580,84344.53125,32,1,0,0,0,0,0.03125,0.0,0.0,0.0,0.0,0.025427530930564414,0.025427530930564414,0.025427530930564414,0.025427530930564414,0.025427530930564414,0.025427530930564414,0.012822969563412261,0.0027667984189723434,0.017665746742827816
GLBS,0.4565,309339,280368.2542236525,1233,803,681,553,449,364,0.6512570965125709,0.5523114355231143,0.44849959448499593,0.36415247364152475,0.29521492295214924,-0.9619583333333334,-0.8392605633802817,-0.49851697242667253,-0.6163865546218487,-0.45667698167103066,-0.11359223300970873,0.17051282051282052,0.13331678252234366,0.2506849315068494
GM,33.67,8836652,14864465.633333333,1260,444,110,37,17,10,0.3523809523809524,0.0873015873015873,0.029365079365079365,0.013492063492063493,0.007936507936507936,0.13662449194539342,0.14442065191529868,-0.13754902036122021,-0.1702707031875701,-0.03204013281777802,-0.16000768392139444,-0.08798123413718476,-0.031079136690647432,-0.06441815812361242
GOOS,64.54,1062363,1058300.616966581,389,246,149,77,42,24,0.6323907455012854,0.38303341902313626,0.19794344473007713,0.10796915167095116,0.061696658097686374,3.0136815920398017,3.0136815920398017,2.1824457593688362,1.0295597484276733,0.9652862362971986,0.10893470790378013,0.09948892674616701,0.11237504308859018,0.26922320550639145
GCBC,32.1,5547,3386.9947322212465,967,314,169,104,68,43,0.3247156153050672,0.17476732161323683,0.10754912099276112,0.0703205791106515,0.04446742502585315,1.5258088883293466,1.0014090917593075,0.07410666782665727,-0.011157592522996019,-0.11398169999585973,-0.02586761510542467,-0.06002928257686668,-0.04179104477611936,-0.066860465116279
GDV,23.9,104717,162405.31507936507,1260,135,16,3,2,0,0.10714285714285714,0.012698412698412698,0.002380952380952381,0.0015873015873015873,0.0,0.6221315759110065,0.3952863839898183,0.13313641729763556,0.06601724360947196,0.1255056534290248,0.07619845279586451,-0.005356095003058926,-0.004581424406497417,2.9289560782046695e-05
GECC,9.7,21863,22331.79079497908,478,151,58,31,16,6,0.3158995815899582,0.12133891213389121,0.06485355648535565,0.03347280334728033,0.012552301255230125,-0.05422139019705353,-0.05422139019705353,0.028315788357769003,0.046420056744015344,0.11845215446170149,0.07607996272547743,0.004556752278376005,-0.01080970834183152,0.03839936625523202
GASL,20.77,67318,122903.62222222223,1260,919,710,536,408,304,0.7293650793650793,0.5634920634920635,0.4253968253968254,0.3238095238095238,0.24126984126984127,-0.998647346141322,-0.5335204941044357,-0.1085836909871245,-0.24773632741760232,0.28606811145510846,-0.14315181518151812,-0.023047977422389555,-0.03215284249767014,0.06841563786008222
GIGB,48.0101,8981,33481.05757575758,329,1,1,0,0,0,0.00303951367781155,0.00303951367781155,0.0,0.0,0.0,0.0025790095767918362,0.0025790095767918362,-0.0095353428659254,-0.02006604998244655,0.0056450903423920255,0.010885791830813382,-0.004501609050494369,0.0018802170283806264,-0.003474651030045159
GSBD,22.18,119871,138967.2264573991,892,256,96,31,14,6,0.28699551569506726,0.10762331838565023,0.034753363228699555,0.01569506726457399,0.006726457399103139,0.5181070888345892,0.1976112568978737,0.04999053209619395,0.04715008049553141,0.21590877943151612,0.09959843339447724,0.013423984063016923,0.006215124982987818,0.021663127542066365
GRF,8.01,3909,5521.372131147541,1086,347,205,113,65,38,0.31952117863720075,0.1887661141804788,0.10405156537753223,0.05985267034990792,0.034990791896869246,0.5012651110486366,0.25068311343586547,0.07667078875208336,0.015221992674178364,0.07085561497326194,0.04829210836277971,0.003759398496240521,0.017789072426937697,0.003759398496240521
GLIBA,51.0,325399,480849.90780141845,141,64,26,7,1,0,0.45390070921985815,0.18439716312056736,0.04964539007092199,0.0070921985815602835,0.0,-0.06815274986296359,-0.06815274986296359,-0.06815274986296359,-0.06815274986296359,-0.004878048780487805,0.12981834293309702,0.03134479271991905,0.016138673042438777,0.07187894073139979
GRX-A,25.36,140,1654.4199655765922,1045,76,17,2,0,0,0.07272727272727272,0.016267942583732056,0.0019138755980861245,0.0,0.0,0.33438568797684826,0.053781938609722545,0.015289393508713557,0.027556837750558127,0.020215226792718404,0.01270675430679907,0.0071005353200005936,0.004165544767727322,0.01105139777058385
GDDY,83.39,1459189,1117458.7925170069,882,455,196,92,41,19,0.5158730158730159,0.2222222222222222,0.10430839002267574,0.046485260770975055,0.021541950113378686,2.1889101338432124,1.4283634245777517,0.9263109263109264,0.6994090075402486,0.415068725606652,0.19538417431192653,0.025076828518746236,0.03474376473507876,0.13071186440677968
GHII,26.0,1335,7175.590721649484,796,66,14,9,7,7,0.0829145728643216,0.017587939698492462,0.011306532663316583,0.008793969849246231,0.008793969849246231,233.75450096610504,0.10777358812125855,-0.031047474946987178,-0.028095515782233578,0.057882444847705584,-6.538034051618128e-05,-0.02879619288107613,-0.008012209080503657,-0.023565862360341798
GPRE,17.2,373599,894572.1484126984,1260,845,510,309,171,104,0.6706349206349206,0.40476190476190477,0.24523809523809523,0.1357142857142857,0.08253968253968254,0.1798357833217864,-0.3010459927991483,-0.1172923455903107,0.05900244432540914,0.04597421551933838,-0.03801517922560224,-0.04444444444444448,-0.030985915492957785,-0.0034069576100309125
GALT,6.01,865223,408259.9944444444,1260,993,795,626,481,378,0.7880952380952381,0.6309523809523809,0.49682539682539684,0.3817460317460317,0.3,-0.3971915747241726,3.2928571428571427,1.875598086124402,0.5569948186528497,0.58994708994709,-0.03064516129032264,0.31509846827133464,-0.09214501510574023,0.5529715762273901
GARS,8.28,46660,47170.6626984127,1260,413,124,46,22,11,0.3277777777777778,0.09841269841269841,0.03650793650793651,0.01746031746031746,0.00873015873015873,-0.011579324340456165,0.033811117215202455,0.12429731417863822,0.1204330175913396,0.08731336423684513,0.05712024104384229,-0.02149635424668226,-0.010752688172042994,0.01568920891549399
GLP-A,25.645,2625,50450.28571428572,42,4,0,0,0,0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0382591093117409,0.0382591093117409,0.0382591093117409,0.0382591093117409,0.0382591093117409,0.0382591093117409,-0.015358034171626112,0.005686274509803905,-0.00600775193798454
GCAP,6.5,196416,360648.9619047619,1260,723,375,192,103,55,0.5738095238095238,0.2976190476190476,0.1523809523809524,0.08174603174603175,0.04365079365079365,-0.4029960414045207,0.1216372452589257,0.03460350810174125,-0.2934475411974434,0.006441223832528159,-0.13084174633950663,-0.07697987816134386,-0.015151515151515098,-0.07697987816134386
GNL-A,25.07,10090,40555.25,267,22,2,1,0,0,0.08239700374531835,0.00749063670411985,0.003745318352059925,0.0,0.0,0.09305580383419733,0.09305580383419733,0.08212401909579839,0.04781409345481911,0.04412217937077791,0.0019383330335911379,-0.0055533518445061705,0.0002992518703242009,-0.00515873015873012
GDO,16.2,32667,39181.38968253968,1260,86,8,3,2,1,0.06825396825396825,0.006349206349206349,0.002380952380952381,0.0015873015873015873,0.0007936507936507937,0.3442421627362796,0.06175898071137848,-0.04233811376077373,-0.05236003299190993,0.009000031141976316,-0.008325171400587613,4.938515482234527e-05,-0.0030769230769231207,-0.006592058868618838
GHY,13.87,162306,173654.0642857143,1260,71,5,0,0,0,0.05634920634920635,0.003968253968253968,0.0,0.0,0.0,0.23377720847899378,0.06343827151028161,4.326070341893677e-05,0.0038285892119185125,0.036614076127981,0.031610264038676006,0.00961573457369754,0.005801305293691086,0.018460047288267407
GNRC,56.41,446526,694367.2015873016,1260,563,199,93,39,18,0.44682539682539685,0.15793650793650793,0.07380952380952381,0.030952380952380953,0.014285714285714285,0.322936210131332,0.5779020979020978,0.23651907058307758,0.17447428690401823,0.22523892267593393,0.0996101364522417,0.024332667514072932,-0.030589448358824562,0.02937956204379561
GAMR,47.3001,13279,14274.903875968992,635,85,15,7,2,1,0.13385826771653545,0.023622047244094488,0.011023622047244094,0.0031496062992125984,0.0015748031496062992,0.9386240306900339,0.46826323141393744,0.08598304216957364,-0.022149406158585058,-0.007724210848719204,-0.03182881623412908,-0.005640299022039767,0.008393310934115656,0.039261137428262635
GHL,26.35,188808,446354.31825396826,1260,653,295,127,51,19,0.5182539682539683,0.23412698412698413,0.1007936507936508,0.04047619047619048,0.01507936507936508,-0.31871654988753,0.24815855166239564,0.5963891918090392,0.33564473370741527,0.46522387063769227,-0.06555644606469817,-0.06555644606469817,-0.029465930018416103,-0.12733896340453713
GNT-A,23.4,600,7070.572052401747,222,28,5,3,2,1,0.12612612612612611,0.02252252252252252,0.013513513513513514,0.009009009009009009,0.0045045045045045045,-0.010399265834669116,-0.010399265834669116,-0.010399265834669116,-0.022405300735702707,0.002124160613950857,0.01723650748799094,-0.006841756786581367,0.0017123287671232511,-0.006204849210697337
GT,23.39,3327781,3413840.5984126986,1260,593,224,77,33,15,0.47063492063492063,0.17777777777777778,0.06111111111111111,0.02619047619047619,0.011904761904761904,0.10528827751761427,-0.2642872645263161,-0.2783603755364476,-0.2651540380398243,-0.1025626268555927,-0.004799428153241316,-0.038635429510891814,-0.018875838926174466,-0.025822573927530235
GSL,1.1,18158,144469.73888888888,1260,747,488,315,214,138,0.5928571428571429,0.3873015873015873,0.25,0.16984126984126985,0.10952380952380952,-0.7813990461049285,-0.32098765432098764,-0.24657534246575336,-0.0677966101694914,0.06796116504854374,-0.16666666666666663,-0.05172413793103434,0.057692307692307744,-0.08333333333333323
GWGH,7.75,5974,5484.665615141956,875,369,275,212,163,116,0.4217142857142857,0.3142857142857143,0.2422857142857143,0.18628571428571428,0.13257142857142856,-0.03239902615643913,0.5057900054402736,0.24744475026960905,0.502782571600318,0.5422885572139302,0.7009042226319023,0.10643157969876506,0.14814814814814814,0.16732689671792864
GPS,28.85,5396316,5340216.65,1260,595,241,101,44,17,0.4722222222222222,0.19126984126984126,0.08015873015873017,0.03492063492063492,0.013492063492063493,-0.17633321247177114,0.3896180838202216,0.007670168771655296,-0.13447836195904903,-0.051286435862359245,-0.1322342636624225,-0.0605665906870726,0.0415162454873647,-0.0776854219948849
GNT,5.85,31916,93619.96031746031,1260,418,133,34,12,3,0.33174603174603173,0.10555555555555556,0.026984126984126985,0.009523809523809525,0.002380952380952381,-0.10699293226884866,-0.07799965326482693,-0.09261528439143184,-0.0812143676084874,-0.03132865280169567,-0.040086638334181114,-0.009850715954097738,0.0,-0.013157894736842155
GYB,22.13,1533,11893.798217179903,1213,272,67,18,5,3,0.22423742786479803,0.055234954657873044,0.01483924154987634,0.004122011541632316,0.00247320692497939,0.47484171942685754,0.02282758907566521,-0.024818007156328852,-0.03299104216735864,-0.03782608695652178,-0.016444444444444487,-0.01205357142857141,-0.005393258426966337,-0.00806813088301209
