"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","3/8/2016","3/2/2017","3/1/2018","3/1/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","88.8","104.7","184.5","250.5"
"0","Cost of Revenue","0.0","-","-","-"
"0","Gross Profit","88.8","-","-","-"
"0","Selling,General and Administrative","84.5","103.3","163.2","214.9"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-1.4","1.1","-9.7","11.7"
"0","Operating Expenses","86.9","106.3","166.4","218.9"
"0","Operating Income","1.9","-1.6","18.1","31.6"
"0","Net Interest Income","0.0","0.0","-0.1","0.0"
"0","Other Income/Expense,Net","-1.4","1.1","-9.7","11.7"
"0","Pre-Tax Income","0.5","-0.5","8.4","43.3"
"0","Provision for Income Tax","0.1","-1.9","-4.8","16.8"
"0","Net Income","-0.3","0.6","4.5","17.9"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.18","0.40","0.40","0.39"
"0","Basic EPS","-0.06","0.08","0.59","1.63"
"1","Basic Weighted Average Shares","6.06","7.52","7.60","10.97"
"1","Basic EPS from Continuing Operations","-0.06","0.08","0.59","1.63"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
"0","Diluted EPS","-0.06","0.08","0.57","1.50"
"1","Diluted Weighted Average Shares","6.06","7.60","7.91","11.94"
"1","Diluted EPS from Continuing Operations","-0.06","0.08","0.57","1.50"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
