"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","10/27/2017","-","4/27/2018","7/27/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","450.4","414.7","408.7","480.5"
"0","Cost of Revenue","218.8","207.5","206.1","230.8"
"0","Gross Profit","231.7","207.2","202.6","249.7"
"0","Selling,General and Administrative","134.9","123.7","126.5","143.4"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","0.1","0.1","0.1","0.3"
"0","Operating Expenses","149.2","138.6","143.4","159.7"
"0","Operating Income","82.4","68.6","59.2","89.9"
"0","Net Interest Income","0.1","-0.1","-0.1","-0.1"
"0","Other Income/Expense,Net","0.1","0.1","0.1","0.3"
"0","Pre-Tax Income","82.6","68.5","59.2","90.2"
"0","Provision for Income Tax","31.1","34.8","10.7","24.6"
"0","Net Income","51.4","33.7","48.5","65.5"
"0","Dividend Per Share","0.12","0.12","0.14","0.14"
"0","Tax Rate","0.38","0.04","0.18","0.27"
"0","Basic EPS","0.24","0.15","0.22","0.30"
"1","Basic Weighted Average Shares","217.99","217.99","218.16","218.19"
"1","Basic EPS from Continuing Operations","0.24","0.15","0.22","0.30"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","0.24","0.15","0.22","0.30"
"1","Diluted Weighted Average Shares","217.99","217.99","218.16","218.19"
"1","Diluted EPS from Continuing Operations","0.24","0.15","0.22","0.30"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
