"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/8/2017","-","5/7/2018","8/6/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","0.6","1.9","2.1","2.6"
"0","Cost of Revenue","-","-","-","-"
"0","Gross Profit","-","-","-","-"
"0","Selling,General and Administrative","11.8","14.5","15.1","20.5"
"1","General and Administrative Expense","-","-","15.1","20.5"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","25.3","29.5","30.9","36.9"
"0","Special Income/Charges","7.4","6.4","-0.8","0.0"
"0","Operating Expenses","37.1","44.0","46.0","57.4"
"0","Operating Income","-36.5","-42.1","-43.8","-54.8"
"0","Net Interest Income","-0.7","-0.7","-0.6","-0.3"
"0","Other Income/Expense,Net","7.4","6.4","-2.8","5.2"
"0","Pre-Tax Income","-29.9","-36.4","-47.2","-50.0"
"0","Provision for Income Tax","-","-","-","-"
"0","Net Income","-29.9","-36.4","-47.2","-50.0"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.00","0.00","0.00","0.00"
"0","Basic EPS","-0.71","-0.86","-1.06","-1.11"
"1","Basic Weighted Average Shares","42.26","42.45","44.36","44.87"
"1","Basic EPS from Continuing Operations","-0.71","-0.86","-1.06","-1.11"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","-","-"
"0","Diluted EPS","-0.85","-0.86","-1.06","-1.20"
"1","Diluted Weighted Average Shares","43.21","42.45","44.36","45.69"
"1","Diluted EPS from Continuing Operations","-0.85","-0.86","-1.06","-1.20"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","-","-"
