"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/7/2017","-","5/9/2018","8/7/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","38.2","47.6","34.1","42.6"
"0","Cost of Revenue","16.0","20.3","16.8","20.2"
"0","Gross Profit","22.2","27.3","17.3","22.4"
"0","Selling,General and Administrative","16.5","19.3","18.5","20.4"
"1","General and Administrative Expense","3.4","3.9","5.4","4.9"
"1","Selling and Marketing Expense","13.1","15.4","13.1","15.5"
"0","Research and Development","3.5","3.5","3.6","4.1"
"0","Special Income/Charges","4.1","-0.4","-","-"
"0","Operating Expenses","20.0","22.8","22.1","24.5"
"0","Operating Income","2.2","4.5","-4.7","-2.2"
"0","Net Interest Income","0.1","0.5","0.1","-0.1"
"0","Other Income/Expense,Net","4.1","-0.4","-","-"
"0","Pre-Tax Income","6.4","4.7","-4.7","-2.3"
"0","Provision for Income Tax","0.2","-18.2","-2.6","-0.7"
"0","Net Income","6.2","22.9","-2.0","-1.6"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.02","0.40","0.27","0.27"
"0","Basic EPS","0.44","1.65","-0.15","-0.11"
"1","Basic Weighted Average Shares","13.97","13.74","13.59","13.71"
"1","Basic EPS from Continuing Operations","0.44","1.65","-0.15","-0.11"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","-","-"
"0","Diluted EPS","0.42","1.56","-0.15","-0.11"
"1","Diluted Weighted Average Shares","14.77","14.71","13.59","13.71"
"1","Diluted EPS from Continuing Operations","0.42","1.56","-0.15","-0.11"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","-","-"
