"0","Period End Date","8/31/2017","11/30/2017","2/28/2018","5/31/2018"
"0","Stmt Source","10-Q","10-Q","10-Q","NA"
"0","Stmt Source Date","10/6/2017","12/21/2017","3/28/2018","-"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","816.8","826.5","866.5","871.1"
"0","Cost of Revenue","232.1","248.7","270.7","266.3"
"0","Gross Profit","584.7","577.8","595.8","604.8"
"0","Selling,General and Administrative","239.7","245.6","303.3","287.0"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-","-","-","-"
"0","Operating Expenses","239.7","245.6","303.3","287.0"
"0","Operating Income","345.0","332.2","292.5","317.8"
"0","Net Interest Income","2.1","1.4","2.0","2.5"
"0","Other Income/Expense,Net","-","0.3","0.3","0.0"
"0","Pre-Tax Income","347.1","333.9","294.8","320.3"
"0","Provision for Income Tax","119.3","116.9","34.4","91.8"
"0","Net Income","227.8","217.0","260.4","228.5"
"0","Dividend Per Share","0.50","0.50","0.50","0.56"
"0","Tax Rate","0.35","0.35","0.29","0.28"
"0","Basic EPS","0.63","0.60","0.72","0.64"
"1","Basic Weighted Average Shares","358.90","359.10","359.20","358.70"
"1","Basic EPS from Continuing Operations","0.63","0.60","0.72","0.64"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","0.63","0.60","0.72","0.63"
"1","Diluted Weighted Average Shares","361.30","361.40","362.00","361.20"
"1","Diluted EPS from Continuing Operations","0.63","0.60","0.72","0.63"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
