"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/3/2017","-","5/4/2018","8/3/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","6.2","10.5","4.0","4.9"
"0","Cost of Revenue","4.1","6.6","1.3","2.2"
"0","Gross Profit","2.0","3.8","2.7","2.7"
"0","Selling,General and Administrative","6.9","7.6","7.7","6.7"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","3.2","3.6","2.7","1.6"
"0","Special Income/Charges","0.0","-7.5","-","-"
"0","Operating Expenses","10.2","11.2","10.5","8.4"
"0","Operating Income","-8.2","-7.4","-7.8","-5.7"
"0","Net Interest Income","-0.7","-0.7","-0.7","-0.6"
"0","Other Income/Expense,Net","0.0","-7.5","0.0","-"
"0","Pre-Tax Income","-8.9","-15.6","-8.5","-6.4"
"0","Provision for Income Tax","-","-","-","-"
"0","Net Income","-8.9","-15.6","-8.5","-6.4"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.00","0.00","0.00","0.00"
"0","Basic EPS","-0.21","-0.37","-0.19","-0.14"
"1","Basic Weighted Average Shares","42.45","42.52","44.79","46.26"
"1","Basic EPS from Continuing Operations","-0.21","-0.37","-0.19","-0.14"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","-","-"
"0","Diluted EPS","-0.21","-0.37","-0.19","-0.14"
"1","Diluted Weighted Average Shares","42.45","42.52","44.79","46.26"
"1","Diluted EPS from Continuing Operations","-0.21","-0.37","-0.19","-0.14"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","-","-"
