"0","Period End Date","7/31/2017","10/31/2017","1/31/2018","4/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","9/6/2017","-","3/9/2018","6/6/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","393.7","405.7","421.4","414.3"
"0","Cost of Revenue","175.2","174.3","187.9","179.7"
"0","Gross Profit","218.6","231.3","233.5","234.5"
"0","Selling,General and Administrative","47.5","43.7","44.2","45.3"
"1","General and Administrative Expense","10.3","11.1","8.6","10.8"
"1","Selling and Marketing Expense","37.2","32.6","35.6","34.5"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-5.4","0.0","-","-"
"0","Operating Expenses","97.6","93.0","97.7","101.8"
"0","Operating Income","121.0","138.4","135.8","132.7"
"0","Net Interest Income","-6.2","-5.9","-6.0","-6.3"
"0","Other Income/Expense,Net","0.1","4.0","4.3","1.0"
"0","Pre-Tax Income","115.0","136.5","134.1","127.3"
"0","Provision for Income Tax","42.5","49.8","48.6","34.0"
"0","Net Income","67.4","82.1","78.1","96.6"
"0","Dividend Per Share","0.28","0.31","0.31","0.31"
"0","Tax Rate"
"0","Basic EPS","0.61","0.73","0.68","0.84"
"1","Basic Weighted Average Shares","111.28","112.05","115.28","115.63"
"1","Basic EPS from Continuing Operations","0.61","0.73","0.68","0.84"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","0.58","0.69","0.63","0.78"
"1","Diluted Weighted Average Shares","117.05","118.42","123.94","123.78"
"1","Diluted EPS from Continuing Operations","0.58","0.69","0.63","0.78"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
