"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","2/28/2017","2/27/2018","2/27/2018","2/27/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","887.3","864.0","794.0","817.7"
"0","Cost of Revenue","650.3","627.9","583.5","598.6"
"0","Gross Profit","237.0","236.1","210.5","219.1"
"0","Selling,General and Administrative","146.6","162.4","153.7","129.6"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-11.2","-81.8","-101.3","-9.0"
"0","Operating Expenses","146.6","162.4","153.7","129.6"
"0","Operating Income","90.4","73.8","56.8","89.6"
"0","Net Interest Income","-9.6","-14.1","-13.7","-14.4"
"0","Other Income/Expense,Net","-11.2","-81.8","-101.3","-9.0"
"0","Pre-Tax Income","69.6","-22.1","-58.2","66.2"
"0","Provision for Income Tax","22.7","6.5","-18.4","35.3"
"0","Net Income","68.5","-33.4","-39.8","31.0"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.33","0.30","0.32","0.40"
"0","Basic EPS","1.53","-0.74","-0.88","0.68"
"1","Basic Weighted Average Shares","44.88","45.12","45.41","45.68"
"1","Basic EPS from Continuing Operations","1.03","-0.64","-0.88","0.68"
"1","Basic EPS,Continuing and Discontinued","0.50","-0.10","0.00","0.00"
"0","Diluted EPS","1.51","-0.74","-0.88","0.67"
"1","Diluted Weighted Average Shares","45.27","45.12","45.41","45.99"
"1","Diluted EPS from Continuing Operations","1.02","-0.64","-0.88","0.67"
"1","Diluted EPS,Continuing and Discontinued","0.49","-0.10","0.00","0.00"
