"0","Period End Date","8/31/2017","11/30/2017","2/28/2018","5/31/2018"
"0","Stmt Source","6-K","6-K","6-K","6-K"
"0","Stmt Source Date","9/28/2017","12/20/2017","6/22/2018","6/22/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","238.0","226.0","233.0","213.0"
"0","Cost of Revenue","63.0","58.0","56.0","52.0"
"0","Gross Profit","175.0","168.0","177.0","161.0"
"0","Selling,General and Administrative","110.0","118.0","133.0","100.0"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","60.0","60.0","58.0","61.0"
"0","Special Income/Charges","-14.0","-134.0","0.0","0.0"
"0","Operating Expenses","209.0","215.0","228.0","198.0"
"0","Operating Income","-34.0","-47.0","-51.0","-37.0"
"0","Net Interest Income","-","-","-","-"
"0","Other Income/Expense,Net","57.0","-228.0","37.0","-22.0"
"0","Pre-Tax Income","23.0","-275.0","-14.0","-59.0"
"0","Provision for Income Tax","4.0","0.0","-4.0","1.0"
"0","Net Income","19.0","-275.0","-10.0","-60.0"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.17","0.00","0.00","0.00"
"0","Basic EPS","0.04","-0.52","-0.02","-0.11"
"1","Basic Weighted Average Shares","531.38","532.50","536.59","537.11"
"1","Basic EPS from Continuing Operations","0.04","-0.52","-0.02","-0.11"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","-0.07","-0.52","-0.06","-0.11"
"1","Diluted Weighted Average Shares","606.65","532.50","597.09","537.11"
"1","Diluted EPS from Continuing Operations","-0.07","-0.52","-0.06","-0.11"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
