"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/7/2017","-","5/9/2018","8/9/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","352.2","366.0","405.7","432.2"
"0","Cost of Revenue","295.0","304.4","340.6","359.1"
"0","Gross Profit","57.2","61.6","65.1","73.1"
"0","Selling,General and Administrative","36.5","38.4","43.0","45.7"
"1","General and Administrative Expense","-","-","-","45.7"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","0.0","0.0","0.0","1.9"
"0","Operating Expenses","36.5","38.4","43.0","45.7"
"0","Operating Income","20.7","23.2","22.1","27.4"
"0","Net Interest Income","-7.8","-8.4","-8.4","-8.8"
"0","Other Income/Expense,Net","-","0.0","2.3","1.9"
"0","Pre-Tax Income","12.9","14.8","16.0","20.5"
"0","Provision for Income Tax","2.7","8.8","5.8","5.5"
"0","Net Income","10.0","5.8","9.8","14.8"
"0","Dividend Per Share","0.13","0.13","0.13","0.13"
"0","Tax Rate","0.29","0.38","0.39","0.36"
"0","Basic EPS","0.82","0.47","0.80","1.20"
"1","Basic Weighted Average Shares","12.20","12.25","12.30","12.30"
"1","Basic EPS from Continuing Operations","0.82","0.47","0.80","1.20"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","-","-"
"0","Diluted EPS","0.80","0.47","0.78","1.18"
"1","Diluted Weighted Average Shares","12.40","12.62","12.50","12.60"
"1","Diluted EPS from Continuing Operations","0.80","0.47","0.78","1.18"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","-","-"
