"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","40-F","40-F","40-F","40-F"
"0","Stmt Source Date","3/10/2016","3/22/2017","3/28/2018","3/28/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Net Income","-","-","-","-"
"1","Net Income from Continuing Operations","106.7","24.6","122.2","194.7"
"0","Operating Gains/Losses","0.7","3.3","-26.4","-3.5"
"1","Gain/Loss on Investment Securities","-1.3","-0.4","-12.8","-1.8"
"0","Depreciation,Amortization and Depletion","163.1","216.3","273.8","273.0"
"0","Deferred Taxes","18.6","-2.2","3.5","21.8"
"0","Other Non-Cash Items","7.5","-","19.1","0.5"
"1","Asset Impairment Charge","31.5","64.9","67.5","4.5"
"1","Stock-Based Compensation","3.9","4.5","5.0","4.6"
"1","Excess Tax Benefit from Stock-Based Compensation","-","-","-","-"
"0","Change in Receivables","5.9","7.0","-6.0","5.2"
"0","Change in Inventories","-","-","-","-"
"0","Change in Pay/Accrued Exp","-","-","-","-"
"1","Change in Payables","-","-","-","-"
"2","Change In Account Payable","-","-","-","-"
"0","Change in Other Current Assets","-","-","-","-"
"0","Change in Other Current Liabilities","-","-","-","-"
"0","Change in Other Working Capital","-","-","-","-"
"0","Cash Flow from Operating Activities","267.0","314.3","471.0","488.6"
"0","Purchase/Sale of Prop,Plant,Equip: Net","-772.7","-1,020.4","-716.8","-501.2"
"1","Purchase of Property,Plant and Equipment","-857.9","-1,020.4","-747.1","-501.2"
"0","Purchase/Sale of Business,Net","-","-","-","-"
"1","Purchase/Acquisition of Business","-","-","-","-"
"0","Purchase/Sale of Investments,Net","-9.4","-85.7","27.0","0.3"
"1","Purchase of Investments","-54.6","-111.3","-1.6","-12.3"
"2","Purchase of Long Term Investments","-","-","-","-"
"0","Sale of Investments","45.2","25.6","28.6","12.6"
"1","Sale of Long Term Investments","-","-","-","-"
"0","Other Investing Changes,Net","-33.8","-","-","-"
"0","Cash Flow from Investing Activities","-815.9","-1,106.1","-689.8","-500.9"
"0","Issuance/Payments of Debt,Net","-","460.0","-460.0","0.0"
"1","Issuance/Payments of LT Debt,Net","-","460.0","-460.0","0.0"
"2","Payments to Settle Long Term Debt","-","-20.0","-460.0","0.0"
"0","Issuance/Payments of Common Stock,Net","479.8","-","883.5","-"
"1","Proceeds or Issuance of Long Term Debt","-","480.0","-","-"
"1","Proceeds or Issuance of Short Term Debt","-","-","-","-"
"1","Issuance/Payments of ST Debt,Net","-","-","-","-"
"2","Payments to Settle Short Term Debt","-","-","-","-"
"1","Payments for Common Stock","-","-","-","-"
"1","Proceeds or Issuance of Common Stock","479.8","0.0","883.5","0.0"
"0","Cash Dividends Paid","-90.7","-94.1","-118.1","-125.8"
"1","Common Stock Dividends Paid","-90.7","-94.1","-118.1","-125.8"
"0","Other Financing Changes, Net","-0.7","-2.3","-","-1.0"
"0","Cash Flow from Financing Activities","394.7","374.1","321.7","239.7"
"0","Cash, Equivalents, Start of Period","770.0","592.5","149.2","253.0"
"0","Cash, Equivalents, End of Period","592.5","149.2","253.0","511.1"
"0","Change in Cash","-154.2","-417.7","102.9","227.4"
"0","Free Cash Flow","-590.9","-706.1","-276.1","-12.6"
"0","Effect of Exchange Rate Changes","-23.3","-25.6","0.9","30.7"
