"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","NA","10-Q","10-Q","10-Q"
"0","Stmt Source Date","-","2/7/2018","5/9/2018","8/8/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","207.0","173.5","174.8","192.2"
"0","Cost of Revenue","129.8","111.7","112.4","122.8"
"0","Gross Profit","77.2","61.8","62.4","69.4"
"0","Selling,General and Administrative","41.3","42.2","40.7","39.9"
"1","General and Administrative Expense","41.3","42.2","40.7","39.9"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-","-","-","-"
"0","Operating Expenses","46.1","46.6","45.3","44.5"
"0","Operating Income","31.1","15.2","17.1","24.9"
"0","Net Interest Income","-1.8","-2.2","-2.0","-2.2"
"0","Other Income/Expense,Net","0.5","-0.2","-1.5","0.7"
"0","Pre-Tax Income","29.8","12.8","13.6","23.3"
"0","Provision for Income Tax","10.6","-21.9","3.6","4.3"
"0","Net Income","19.2","34.7","10.0","19.0"
"0","Dividend Per Share","0.08","0.08","0.08","0.08"
"0","Tax Rate","0.02","1.71","0.26","0.18"
"0","Basic EPS","0.74","1.34","0.39","0.73"
"1","Basic Weighted Average Shares","25.83","25.84","25.84","25.90"
"1","Basic EPS from Continuing Operations","0.74","1.34","0.39","0.73"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","0.74","1.33","0.38","0.73"
"1","Diluted Weighted Average Shares","26.06","26.08","25.99","26.05"
"1","Diluted EPS from Continuing Operations","0.74","1.33","0.38","0.73"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
