"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/2/2017","-","4/30/2018","7/30/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","819.3","847.6","861.0","850.0"
"0","Cost of Revenue","663.4","700.2","698.0","681.0"
"0","Gross Profit","155.9","147.4","163.0","169.0"
"0","Selling,General and Administrative","72.9","79.4","70.0","72.0"
"1","General and Administrative Expense","28.5","32.0","31.0","31.0"
"1","Selling and Marketing Expense","44.4","47.5","39.0","41.0"
"0","Research and Development","11.2","11.4","13.0","11.0"
"0","Special Income/Charges","-","-","-","-"
"0","Operating Expenses","93.1","99.5","92.0","93.0"
"0","Operating Income","62.8","47.9","71.0","76.0"
"0","Net Interest Income","-5.4","-5.0","-4.0","-4.0"
"0","Other Income/Expense,Net","0.8","1.8","-","-"
"0","Pre-Tax Income","58.1","44.8","67.0","72.0"
"0","Provision for Income Tax","15.3","-21.7","13.0","14.0"
"0","Net Income","42.8","66.5","54.0","58.0"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.26","-0.17","0.09","0.09"
"0","Basic EPS","0.62","0.95","0.77","0.82"
"1","Basic Weighted Average Shares","69.50","69.65","70.05","70.45"
"1","Basic EPS from Continuing Operations","0.62","0.95","0.77","0.82"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","0.60","0.92","0.75","0.80"
"1","Diluted Weighted Average Shares","71.50","72.12","72.27","72.56"
"1","Diluted EPS from Continuing Operations","0.60","0.92","0.75","0.80"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
