"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","3/10/2016","3/23/2017","3/22/2018","3/22/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","15.2","17.9","19.4","20.9"
"0","Cost of Revenue","6.1","7.1","7.2","8.0"
"0","Gross Profit","9.0","10.8","12.2","12.9"
"0","Selling,General and Administrative","6.2","7.6","8.1","9.2"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","0.4","0.2","0.2","0.3"
"0","Operating Expenses","6.2","7.6","8.1","9.2"
"0","Operating Income","2.8","3.3","4.2","3.6"
"0","Net Interest Income","-0.3","-0.3","-0.3","-0.4"
"0","Other Income/Expense,Net","0.4","0.2","0.2","0.3"
"0","Pre-Tax Income","2.9","3.2","4.1","3.4"
"0","Provision for Income Tax","0.8","1.3","1.5","0.5"
"0","Net Income","2.2","1.9","2.6","3.0"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.26","0.40","0.36","0.13"
"0","Basic EPS","0.45","0.37","0.43","0.46"
"1","Basic Weighted Average Shares","4.85","4.93","4.99","4.99"
"1","Basic EPS from Continuing Operations","0.45","0.37","0.43","0.46"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
"0","Diluted EPS","0.44","0.37","0.43","0.46"
"1","Diluted Weighted Average Shares","4.93","4.96","5.00","4.99"
"1","Diluted EPS from Continuing Operations","0.44","0.37","0.43","0.46"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
