"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","20-F","20-F","20-F","20-F"
"0","Stmt Source Date","4/11/2017","4/13/2018","4/13/2018","4/13/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","35,124.0","23,384.0","27,488.0","33,967.0"
"0","Cost of Revenue","22,790.0","18,751.0","17,650.0","21,039.0"
"0","Gross Profit","12,334.0","4,633.0","9,838.0","12,928.0"
"0","Selling,General and Administrative","599.0","279.0","293.0","391.0"
"1","General and Administrative Expense","559.0","279.0","293.0","391.0"
"1","Selling and Marketing Expense","40.0","-","-","-"
"0","Research and Development","662.0","395.0","319.0","340.0"
"0","Special Income/Charges","-1,489.0","-10,054.0","-2,890.0","-904.0"
"0","Operating Expenses","2,534.0","1,159.0","1,116.0","1,274.0"
"0","Operating Income","9,800.0","3,474.0","8,722.0","11,654.0"
"0","Net Interest Income","-2,692.0","-957.0","-2,599.0","-2,971.0"
"0","Other Income/Expense,Net","-4,314.0","-20,196.0","1,861.0","-854.0"
"0","Pre-Tax Income","2,794.0","-17,679.0","7,984.0","7,829.0"
"0","Provision for Income Tax","1,603.0","-5,249.0","2,781.0","1,495.0"
"0","Net Income","657.0","-12,129.0","3,982.0","5,507.0"
"0","Dividend Per Share","0.14","0.29","0.00","0.41"
"0","Tax Rate","0.34","0.29","0.35","0.19"
"0","Basic EPS","0.13","-2.33","0.77","1.05"
"1","Basic Weighted Average Shares","5,153.38","5,197.43","5,197.43","5,197.43"
"1","Basic EPS from Continuing Operations","0.29","-2.30","1.00","1.21"
"1","Basic EPS,Continuing and Discontinued","-0.16","-0.03","-0.23","-0.16"
"0","Diluted EPS","0.13","-2.33","0.77","1.05"
"1","Diluted Weighted Average Shares","5,153.38","5,197.43","5,197.43","5,197.43"
"1","Diluted EPS from Continuing Operations","0.29","-2.30","1.00","1.12"
"1","Diluted EPS,Continuing and Discontinued","-0.16","-0.03","-0.23","-0.16"
