"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/1/2017","-","5/3/2018","7/30/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","589.6","731.6","664.9","710.5"
"0","Cost of Revenue","210.0","218.0","222.8","230.2"
"0","Gross Profit","379.6","513.6","442.0","480.4"
"0","Selling,General and Administrative","236.2","269.5","243.8","262.2"
"1","General and Administrative Expense","63.3","79.9","65.7","74.1"
"1","Selling and Marketing Expense","173.0","189.6","178.1","188.0"
"0","Research and Development","136.1","134.0","123.3","138.6"
"0","Special Income/Charges","-","-","-","-"
"0","Operating Expenses","372.3","403.5","367.1","400.7"
"0","Operating Income","7.3","110.1","74.9","79.6"
"0","Net Interest Income","-26.7","-26.7","-10.8","-8.0"
"0","Other Income/Expense,Net","1.9","10.2","-0.2","-5.7"
"0","Pre-Tax Income","-17.5","93.6","63.9","65.9"
"0","Provision for Income Tax","3.6","2.5","2.9","-34.3"
"0","Net Income","-21.1","91.1","61.0","100.1"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.04","0.13","0.27","0.12"
"0","Basic EPS","-0.03","0.12","0.08","0.13"
"1","Basic Weighted Average Shares","736.52","741.93","747.70","752.35"
"1","Basic EPS from Continuing Operations","-0.03","0.12","0.08","0.13"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","-0.03","0.12","0.08","0.13"
"1","Diluted Weighted Average Shares","736.52","741.93","765.86","772.56"
"1","Diluted EPS from Continuing Operations","-0.03","0.12","0.08","0.13"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
