"0","Period End Date","12/31/2014","1/2/2016","12/31/2016","12/30/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","3/10/2017","3/14/2018","3/14/2018","3/14/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","306.4","389.8","458.6","511.1"
"0","Cost of Revenue","213.6","270.7","318.5","352.1"
"0","Gross Profit","92.8","119.1","140.1","159.0"
"0","Selling,General and Administrative","56.4","68.2","84.0","98.8"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-0.9","-0.4","-0.4","0.0"
"0","Operating Expenses","56.4","68.2","84.0","98.8"
"0","Operating Income","36.4","50.9","56.1","60.2"
"0","Net Interest Income","-6.0","-11.7","-20.1","-20.3"
"0","Other Income/Expense,Net","-0.9","-0.4","-0.4","-"
"0","Pre-Tax Income","26.1","38.8","35.5","39.9"
"0","Provision for Income Tax","9.7","15.3","11.8","0.1"
"0","Net Income","16.4","23.6","23.7","39.8"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.37","0.39","0.33","0.00"
"0","Basic EPS","0.35","0.49","0.49","0.80"
"1","Basic Weighted Average Shares","47.38","48.27","48.86","49.52"
"1","Basic EPS from Continuing Operations","0.35","0.49","0.49","0.80"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
"0","Diluted EPS","0.33","0.47","0.47","0.77"
"1","Diluted Weighted Average Shares","49.78","50.37","50.58","51.73"
"1","Diluted EPS from Continuing Operations","0.33","0.47","0.47","0.77"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
