"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","2/24/2017","2/26/2018","2/26/2018","2/26/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","52.3","89.7","109.6","138.9"
"0","Cost of Revenue","-","-","-","-"
"0","Gross Profit","-","-","-","-"
"0","Selling,General and Administrative","45.2","48.1","64.5","82.2"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","106.5","126.0","119.9","149.2"
"0","Special Income/Charges","0.2","0.3","51.5","0.0"
"0","Operating Expenses","151.6","174.1","184.3","231.4"
"0","Operating Income","-99.4","-84.4","-74.7","-92.6"
"0","Net Interest Income","0.5","0.8","2.2","4.4"
"0","Other Income/Expense,Net","0.2","0.3","51.5","0.0"
"0","Pre-Tax Income","-98.6","-83.3","-21.0","-88.1"
"0","Provision for Income Tax","-","-","-","-"
"0","Net Income","-98.6","-83.3","-21.0","-88.1"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.00","0.00","0.00","0.00"
"0","Basic EPS","-1.91","-1.32","-0.31","-1.20"
"1","Basic Weighted Average Shares","51.66","63.13","68.66","73.14"
"1","Basic EPS from Continuing Operations","-1.91","-1.32","-0.31","-1.20"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
"0","Diluted EPS","-1.91","-1.32","-0.31","-1.20"
"1","Diluted Weighted Average Shares","51.66","63.13","68.66","73.14"
"1","Diluted EPS from Continuing Operations","-1.91","-1.32","-0.31","-1.20"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
