"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/14/2017","-","5/10/2018","8/8/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","-","-","0.0","0.0"
"0","Cost of Revenue","-","-","-","-"
"0","Gross Profit","-","-","-","-"
"0","Selling,General and Administrative","2.0","1.9","1.6","1.8"
"1","General and Administrative Expense","2.0","1.9","1.6","1.8"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-","-","-","-"
"0","Operating Expenses","2.0","1.9","1.6","1.8"
"0","Operating Income","-2.0","-1.9","-1.6","-1.8"
"0","Net Interest Income","0.7","0.7","0.9","1.2"
"0","Other Income/Expense,Net","-1.0","-0.4","-0.6","-0.6"
"0","Pre-Tax Income","-2.3","-1.6","-1.4","-1.1"
"0","Provision for Income Tax","16.6","-9.1","-0.6","-5.1"
"0","Net Income","24.5","40.7","4.3","0.4"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate"
"0","Basic EPS","0.79","1.32","0.14","0.02"
"1","Basic Weighted Average Shares","30.93","30.93","30.93","30.93"
"1","Basic EPS from Continuing Operations","0.79","1.32","0.14","0.02"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
"0","Diluted EPS","0.77","1.32","0.14","0.02"
"1","Diluted Weighted Average Shares","31.01","31.01","31.01","31.01"
"1","Diluted EPS from Continuing Operations","0.77","1.32","0.14","0.02"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
