"0","Period End Date","3/31/2015","3/31/2016","3/31/2017","3/31/2018"
"0","Stmt Source","40-F","40-F","40-F","40-F"
"0","Stmt Source Date","6/27/2016","6/27/2017","6/29/2018","6/29/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","1,708.9","1,911.5","2,057.5","2,153.0"
"0","Cost of Revenue","1,249.7","1,382.1","1,440.4","1,485.9"
"0","Gross Profit","459.3","529.4","617.1","667.1"
"0","Selling,General and Administrative","205.0","241.2","281.2","293.4"
"1","General and Administrative Expense","205.0","241.2","281.2","293.4"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","48.8","66.6","84.4","87.4"
"0","Special Income/Charges","3.5","-23.4","-22.0","7.4"
"0","Operating Expenses","249.8","292.4","361.1","381.8"
"0","Operating Income","209.5","237.1","256.1","285.3"
"0","Net Interest Income","-49.1","-52.1","-51.1","-54.2"
"0","Other Income/Expense,Net","38.9","13.1","17.4","61.7"
"0","Pre-Tax Income","199.2","198.0","222.4","292.7"
"0","Provision for Income Tax","44.0","15.5","26.8","22.1"
"0","Net Income","153.5","174.8","191.3","264.0"
"0","Dividend Per Share","0.21","0.23","0.24","0.27"
"0","Tax Rate","0.1673716","0.0608624","0.0912936","0.0608624"
"0","Basic EPS","0.58","0.65","0.72","0.98"
"1","Basic Weighted Average Shares","201.71","204.50","204.42","204.07"
"1","Basic EPS from Continuing Operations","0.58","0.68","0.72","0.98"
"1","Basic EPS,Continuing and Discontinued","0.00","-0.03","0.00","0.00"
"0","Diluted EPS","0.58","0.65","0.71","0.98"
"1","Diluted Weighted Average Shares","202.37","204.80","205.10","205.00"
"1","Diluted EPS from Continuing Operations","0.58","0.68","0.71","0.98"
"1","Diluted EPS,Continuing and Discontinued","0.00","-0.03","0.00","0.00"
