"0","Period End Date","6/30/2014","6/30/2015","6/30/2016","6/30/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","9/24/2015","9/23/2016","9/15/2017","9/15/2017"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","5,979.4","6,070.2","6,784.0","6,989.6"
"0","Cost of Revenue","5,951.9","6,045.7","6,749.5","6,958.3"
"0","Gross Profit","27.4","24.5","34.5","31.3"
"0","Selling,General and Administrative","15.6","17.1","22.2","23.3"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","0.0","-","0.7","0.3"
"0","Operating Expenses","15.6","17.1","22.2","23.3"
"0","Operating Income","11.9","7.4","12.3","8.0"
"0","Net Interest Income","1.7","1.8","2.5","2.4"
"0","Other Income/Expense,Net","0.0","0.0","0.8","0.4"
"0","Pre-Tax Income","13.5","9.1","15.6","10.8"
"0","Provision for Income Tax","5.3","2.1","6.3","3.7"
"0","Net Income","8.3","7.1","9.3","7.1"
"0","Dividend Per Share","-","0.10","0.24","0.30"
"0","Tax Rate","0.39","0.23","0.40","0.35"
"0","Basic EPS","1.10","1.01","1.33","1.01"
"1","Basic Weighted Average Shares","7.53","6.96","6.98","7.03"
"1","Basic EPS from Continuing Operations","1.10","1.01","1.33","1.01"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
"0","Diluted EPS","1.09","1.00","1.30","1.00"
"1","Diluted Weighted Average Shares","7.59","7.06","7.12","7.12"
"1","Diluted EPS from Continuing Operations","1.09","1.00","1.30","1.00"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
