"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","6-K","NA","6-K","6-K"
"0","Stmt Source Date","10/24/2017","-","4/23/2018","7/24/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","2,448.7","2,497.3","2,428.2","2,760.4"
"0","Cost of Revenue","1,040.0","1,176.8","1,293.1","1,272.6"
"0","Gross Profit","1,408.7","1,320.5","1,135.0","1,487.8"
"0","Selling,General and Administrative","-","-","-","-"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-","-","-","-"
"0","Operating Expenses","299.5","331.5","352.0","333.0"
"0","Operating Income","1,109.2","989.1","783.0","1,154.8"
"0","Net Interest Income","-90.5","-88.9","-92.7","-94.3"
"0","Other Income/Expense,Net","3.8","3.0","63.1","231.9"
"0","Pre-Tax Income","1,022.5","903.1","753.4","1,292.4"
"0","Provision for Income Tax","294.2","-1,081.8","190.1","296.5"
"0","Net Income","728.3","1,984.9","563.3","995.9"
"0","Dividend Per Share","0.31","0.31","0.35","0.35"
"0","Tax Rate","0.19765850","0.06081800","0.06842025","0.06081800"
"0","Basic EPS","0.97","2.65","0.76","1.35"
"1","Basic Weighted Average Shares","571.00","567.20","563.48","559.53"
"1","Basic EPS from Continuing Operations","0.97","2.65","0.76","1.35"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","0.97","2.63","0.76","1.35"
"1","Diluted Weighted Average Shares","573.97","570.24","565.76","561.88"
"1","Diluted EPS from Continuing Operations","0.97","2.63","0.76","1.35"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
