"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","2/10/2017","2/16/2018","2/16/2018","2/16/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Net Income","-","-","-","-"
"1","Net Income from Continuing Operations","121.0","75.5","34.9","70.5"
"0","Operating Gains/Losses","4.3","-0.2","0.1","10.8"
"1","Gain/Loss on Investment Securities","-","-","-","-"
"0","Depreciation,Amortization and Depletion","78.0","68.3","72.0","85.3"
"0","Deferred Taxes","-22.0","17.5","16.8","22.1"
"0","Other Non-Cash Items","-1.3","8.6","4.6","2.5"
"1","Asset Impairment Charge","-","-","-","-"
"1","Stock-Based Compensation","1.6","2.4","4.7","2.9"
"1","Excess Tax Benefit from Stock-Based Compensation","-","-","-","-"
"0","Change in Receivables","-25.1","-11.3","9.5","-64.9"
"0","Change in Inventories","6.4","-13.2","6.8","-20.0"
"0","Change in Pay/Accrued Exp","-5.4","9.7","-10.3","37.2"
"1","Change in Payables","-","-","-","-"
"2","Change In Account Payable","-","-","-","-"
"0","Change in Other Current Assets","-","-","-","-"
"0","Change in Other Current Liabilities","-","-","-","-"
"0","Change in Other Working Capital","-1.4","1.8","1.7","-4.4"
"0","Cash Flow from Operating Activities","144.6","159.2","140.8","141.9"
"0","Purchase/Sale of Prop,Plant,Equip: Net","-34.6","-46.5","-42.5","-57.9"
"1","Purchase of Property,Plant and Equipment","-34.6","-46.5","-42.5","-57.9"
"0","Purchase/Sale of Business,Net","-","0.0","0.0","-61.6"
"1","Purchase/Acquisition of Business","-","-","-","-"
"0","Purchase/Sale of Investments,Net","-","-","-","-"
"1","Purchase of Investments","-","-","-","-"
"2","Purchase of Long Term Investments","-","-","-","-"
"0","Sale of Investments","-","-","-","-"
"1","Sale of Long Term Investments","-","-","-","-"
"0","Other Investing Changes,Net","0.9","0.5","0.1","-0.2"
"0","Cash Flow from Investing Activities","-38.5","-49.8","-44.3","-121.6"
"0","Issuance/Payments of Debt,Net","-214.8","-33.8","-23.1","337.3"
"1","Issuance/Payments of LT Debt,Net","-214.8","-33.8","-23.1","337.3"
"2","Payments to Settle Long Term Debt","-891.0","-33.8","-23.1","-234.9"
"0","Issuance/Payments of Common Stock,Net","53.9","-","-","-"
"1","Proceeds or Issuance of Long Term Debt","676.3","0.0","0.0","572.3"
"1","Proceeds or Issuance of Short Term Debt","-","-","-","-"
"1","Issuance/Payments of ST Debt,Net","-","-","-","-"
"2","Payments to Settle Short Term Debt","-","-","-","-"
"1","Payments for Common Stock","-","-","-","-"
"1","Proceeds or Issuance of Common Stock","53.9","-","-","-"
"0","Cash Dividends Paid","0.0","-7.4","-29.7","-29.9"
"1","Common Stock Dividends Paid","-","-","-","-"
"0","Other Financing Changes, Net","-14.8","-15.4","-9.6","-18.7"
"0","Cash Flow from Financing Activities","-175.8","-56.7","-62.4","288.8"
"0","Cash, Equivalents, Start of Period","147.7","63.5","108.9","140.9"
"0","Cash, Equivalents, End of Period","63.5","108.9","140.9","460.7"
"0","Change in Cash","-69.6","52.7","34.1","309.1"
"0","Free Cash Flow","105.2","108.9","96.4","82.2"
"0","Effect of Exchange Rate Changes","-14.6","-7.3","-2.1","10.7"
