"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","2/24/2017","2/16/2018","2/16/2018","2/16/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","1,393.5","1,300.7","1,328.3","1,406.9"
"0","Cost of Revenue","995.6","933.0","916.1","1,010.9"
"0","Gross Profit","397.9","367.7","412.2","396.0"
"0","Selling,General and Administrative","203.6","192.1","204.8","214.6"
"1","General and Administrative Expense","46.6","45.3","54.5","56.4"
"1","Selling and Marketing Expense","157.0","146.8","150.4","158.2"
"0","Research and Development","90.9","86.5","89.4","94.6"
"0","Special Income/Charges","-75.4","-3.7","-4.0","-0.3"
"0","Operating Expenses","294.5","278.6","294.2","309.2"
"0","Operating Income","103.4","89.1","118.0","86.9"
"0","Net Interest Income","0.3","0.3","1.2","2.1"
"0","Other Income/Expense,Net","-72.9","-3.8","-4.1","1.8"
"0","Pre-Tax Income","30.8","85.6","115.1","90.7"
"0","Provision for Income Tax","22.0","37.0","39.2","71.3"
"0","Net Income","8.8","48.6","75.9","19.4"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.71","0.43","0.34","0.79"
"0","Basic EPS","0.25","1.47","2.32","0.61"
"1","Basic Weighted Average Shares","35.77","33.16","32.76","32.10"
"1","Basic EPS from Continuing Operations","0.25","1.47","2.32","0.61"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","0.24","1.44","2.25","0.59"
"1","Diluted Weighted Average Shares","36.45","33.79","33.73","33.04"
"1","Diluted EPS from Continuing Operations","0.24","1.44","2.25","0.59"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
