"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","NA","10-Q","10-Q","10-Q"
"0","Stmt Source Date","-","2/8/2018","5/7/2018","8/6/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","13.3","13.0","12.8","11.7"
"0","Cost of Revenue","3.6","4.1","3.2","3.7"
"0","Gross Profit","9.7","8.9","9.5","8.0"
"0","Selling,General and Administrative","2.1","1.9","1.8","1.6"
"1","General and Administrative Expense","-","-","1.8","1.6"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-0.7","0.3","-0.2","-0.2"
"0","Operating Expenses","6.8","7.2","6.5","6.2"
"0","Operating Income","2.9","1.7","3.0","1.8"
"0","Net Interest Income","-0.4","-0.4","-0.4","-0.4"
"0","Other Income/Expense,Net","-1.1","-0.2","-1.6","-2.3"
"0","Pre-Tax Income","1.5","1.1","1.0","-1.0"
"0","Provision for Income Tax","0.4","-12.7","0.0","-0.2"
"0","Net Income","1.0","13.8","1.1","-0.8"
"0","Dividend Per Share","0.04","0.04","0.04","0.04"
"0","Tax Rate","0.16","0.40","0.27","0.27"
"0","Basic EPS","0.06","0.81","0.06","-0.05"
"1","Basic Weighted Average Shares","17.68","16.69","16.77","16.78"
"1","Basic EPS from Continuing Operations","0.06","0.81","0.06","-0.05"
"1","Basic EPS,Continuing and Discontinued","-","0.00","-","-"
"0","Diluted EPS","0.06","0.81","0.06","-0.05"
"1","Diluted Weighted Average Shares","17.68","16.95","16.97","16.98"
"1","Diluted EPS from Continuing Operations","0.06","0.81","0.06","-0.05"
"1","Diluted EPS,Continuing and Discontinued","-","0.00","-","-"
