"0","Period End Date","1/31/2015","1/30/2016","1/28/2017","2/3/2018"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","3/28/2017","3/29/2018","3/29/2018","3/29/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","3,637.2","2,602.5","2,301.0","2,409.2"
"0","Cost of Revenue","1,799.4","1,406.1","1,017.6","947.2"
"0","Gross Profit","1,837.8","1,196.4","1,283.4","1,461.9"
"0","Selling,General and Administrative","263.7","279.2","251.2","238.2"
"1","General and Administrative Expense","124.0","-","-","-"
"1","Selling and Marketing Expense","139.6","279.2","251.2","238.2"
"0","Research and Development","1,091.5","954.7","805.0","714.4"
"0","Special Income/Charges","-10.4","-707.9","-96.8","-74.4"
"0","Operating Expenses","1,371.0","1,233.9","1,056.2","952.6"
"0","Operating Income","466.8","-37.5","227.2","509.3"
"0","Net Interest Income","10.2","15.3","12.8","16.7"
"0","Other Income/Expense,Net","2.7","-705.5","-92.6","-74.8"
"0","Pre-Tax Income","479.7","-727.7","147.4","451.2"
"0","Provision for Income Tax","-4.1","10.7","72.6","18.1"
"0","Net Income","435.3","-811.4","21.2","520.8"
"0","Dividend Per Share","0.24","0.24","0.24","0.24"
"0","Tax Rate","0.01","0.02","0.49","0.04"
"0","Basic EPS","0.85","-1.59","0.04","1.05"
"1","Basic Weighted Average Shares","511.09","510.95","509.74","498.01"
"1","Basic EPS from Continuing Operations","0.93","-1.45","0.15","0.87"
"1","Basic EPS,Continuing and Discontinued","-0.09","-0.14","-0.11","0.18"
"0","Diluted EPS","0.84","-1.59","0.04","1.02"
"1","Diluted Weighted Average Shares","520.76","510.95","517.51","509.67"
"1","Diluted EPS from Continuing Operations","0.93","-1.45","0.14","0.85"
"1","Diluted EPS,Continuing and Discontinued","-0.10","-0.14","-0.11","0.17"
