"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","10/31/2017","-","5/1/2018","7/31/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","439.0","509.0","580.0","679.0"
"0","Cost of Revenue","220.0","225.0","235.0","261.0"
"0","Gross Profit","219.0","284.0","345.0","418.0"
"0","Selling,General and Administrative","106.0","97.0","112.0","124.0"
"1","General and Administrative Expense","106.0","97.0","112.0","124.0"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-","-","-","-"
"0","Operating Expenses","107.0","101.0","113.0","118.0"
"0","Operating Income","112.0","183.0","232.0","300.0"
"0","Net Interest Income","-22.0","-23.0","-23.0","-22.0"
"0","Other Income/Expense,Net","-22.0","-103.0","-110.0","-145.0"
"0","Pre-Tax Income","68.0","57.0","99.0","133.0"
"0","Provision for Income Tax","-19.0","-38.0","13.0","14.0"
"0","Net Income","87.0","95.0","86.0","119.0"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.02","0.10","0.13","0.10"
"0","Basic EPS","0.44","0.47","0.43","0.60"
"1","Basic Weighted Average Shares","199.00","199.00","200.00","200.00"
"1","Basic EPS from Continuing Operations","0.44","0.47","0.43","0.60"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","0.44","0.47","0.43","0.59"
"1","Diluted Weighted Average Shares","200.00","200.00","200.00","201.00"
"1","Diluted EPS from Continuing Operations","0.44","0.47","0.43","0.59"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
