"0","Period End Date","9/29/2017","12/29/2017","3/30/2018","6/29/2018"
"0","Stmt Source","10-Q","10-Q","10-Q","NA"
"0","Stmt Source Date","11/13/2017","2/8/2018","5/14/2018","-"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","56.2","61.7","62.1","62.5"
"0","Cost of Revenue","38.9","39.8","44.0","39.3"
"0","Gross Profit","17.3","21.9","18.1","23.2"
"0","Selling,General and Administrative","13.7","14.1","14.7","15.6"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","4.8","5.1","4.8","5.1"
"0","Special Income/Charges","0.0","0.3","0.0","-1.5"
"0","Operating Expenses","18.5","19.2","19.5","20.6"
"0","Operating Income","-1.2","2.6","-1.4","2.5"
"0","Net Interest Income","0.1","0.0","0.0","0.0"
"0","Other Income/Expense,Net","0.0","0.1","-0.1","-1.5"
"0","Pre-Tax Income","-1.2","2.8","-1.4","1.1"
"0","Provision for Income Tax","-0.6","-2.6","1.0","1.2"
"0","Net Income","-0.7","5.1","-2.6","0.1"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.40","0.40","0.27","0.27"
"0","Basic EPS","-0.12","0.95","-0.49","-0.01"
"1","Basic Weighted Average Shares","5.32","5.33","5.34","5.35"
"1","Basic EPS from Continuing Operations","-0.12","0.95","-0.49","0.01"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","-0.12","0.90","-0.49","-0.01"
"1","Diluted Weighted Average Shares","5.32","5.62","5.34","5.69"
"1","Diluted EPS from Continuing Operations","-0.12","0.90","-0.49","0.01"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
