"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","10/31/2017","-","5/1/2018","7/31/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","2,690.0","3,070.0","3,069.0","3,239.0"
"0","Cost of Revenue","1,958.0","1,964.0","1,699.0","1,739.0"
"0","Gross Profit","732.0","1,106.0","1,370.0","1,500.0"
"0","Selling,General and Administrative","280.0","235.0","278.0","288.0"
"1","General and Administrative Expense","280.0","235.0","278.0","288.0"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-194.0","-166.0","-43.0","-76.0"
"0","Operating Expenses","1,313.0","602.0","776.0","605.0"
"0","Operating Income","-581.0","504.0","594.0","895.0"
"0","Net Interest Income","-230.0","-252.0","-228.0","-237.0"
"0","Other Income/Expense,Net","-255.0","-324.0","-66.0","-516.0"
"0","Pre-Tax Income","-1,066.0","-72.0","300.0","142.0"
"0","Provision for Income Tax","-425.0","-1,111.0","126.0","125.0"
"0","Net Income","-699.0","976.0","121.0","29.0"
"0","Dividend Per Share","0.05","0.05","0.25","0.25"
"0","Tax Rate","0.40","0.65","0.42","0.88"
"0","Basic EPS","-1.27","1.75","0.23","0.05"
"1","Basic Weighted Average Shares","553.00","536.00","518.00","504.00"
"1","Basic EPS from Continuing Operations","-1.27","1.75","0.23","0.05"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","-1.27","1.75","0.22","0.05"
"1","Diluted Weighted Average Shares","553.00","536.00","519.00","505.00"
"1","Diluted EPS from Continuing Operations","-1.27","1.75","0.22","0.05"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
