"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","10/31/2017","-","5/3/2018","8/2/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","70.2","107.2","108.7","108.1"
"0","Cost of Revenue","8.9","13.0","13.0","12.4"
"0","Gross Profit","61.3","94.2","95.8","95.7"
"0","Selling,General and Administrative","8.7","13.3","16.3","10.5"
"1","General and Administrative Expense","8.7","13.3","16.3","10.5"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-1.9","-9.3","-6.1","0.3"
"0","Operating Expenses","44.3","82.3","83.3","74.7"
"0","Operating Income","17.0","11.9","12.4","21.0"
"0","Net Interest Income","-14.3","-21.7","-22.7","-23.2"
"0","Other Income/Expense,Net","-1.6","-9.0","7.1","10.9"
"0","Pre-Tax Income","1.1","-18.7","-3.1","8.8"
"0","Provision for Income Tax","0.0","0.0","0.0","0.1"
"0","Net Income","11.0","-18.0","6.6","29.7"
"0","Dividend Per Share","0.43","0.43","0.43","0.43"
"0","Tax Rate"
"0","Basic EPS","0.11","-0.24","0.06","0.30"
"1","Basic Weighted Average Shares","96.88","99.20","99.04","99.05"
"1","Basic EPS from Continuing Operations","0.11","-0.23","0.07","0.30"
"1","Basic EPS,Continuing and Discontinued","0.00","-0.01","-0.01","0.00"
"0","Diluted EPS","0.11","-0.24","0.06","0.30"
"1","Diluted Weighted Average Shares","96.96","99.20","99.05","99.06"
"1","Diluted EPS from Continuing Operations","0.11","-0.23","0.07","0.30"
"1","Diluted EPS,Continuing and Discontinued","0.00","-0.01","-0.01","0.00"
