"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/8/2017","-","5/9/2018","8/8/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","112.1","109.0","99.6","115.2"
"0","Cost of Revenue","34.9","30.6","32.1","30.4"
"0","Gross Profit","77.2","78.4","67.5","84.8"
"0","Selling,General and Administrative","48.5","49.3","45.3","51.8"
"1","General and Administrative Expense","48.5","49.3","45.3","51.8"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-14.5","-3.4","-6.3","-"
"0","Operating Expenses","57.3","57.8","53.6","60.0"
"0","Operating Income","19.9","20.6","13.9","24.8"
"0","Net Interest Income","-19.9","-19.2","-19.1","-19.1"
"0","Other Income/Expense,Net","-13.9","3.0","-4.4","2.6"
"0","Pre-Tax Income","-13.9","4.4","-9.7","8.3"
"0","Provision for Income Tax","-6.0","-117.2","12.8","-15.6"
"0","Net Income","-7.9","121.3","-22.6","23.6"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.27","0.40","0.27","0.27"
"0","Basic EPS","-0.17","2.57","-0.48","0.51"
"1","Basic Weighted Average Shares","46.68","46.22","46.76","46.03"
"1","Basic EPS from Continuing Operations","-0.17","2.57","-0.48","0.51"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","-","-"
"0","Diluted EPS","-0.17","2.45","-0.48","0.49"
"1","Diluted Weighted Average Shares","46.68","56.07","46.76","48.44"
"1","Diluted EPS from Continuing Operations","-0.17","2.45","-0.48","0.49"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","-","-"
