"0","Period End Date","7/31/2017","10/31/2017","1/31/2018","4/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","9/7/2017","-","3/7/2018","6/7/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","1,318.4","1,498.0","1,588.3","1,580.8"
"0","Cost of Revenue","1,184.5","1,337.1","1,429.3","1,405.8"
"0","Gross Profit","133.9","160.9","159.0","175.0"
"0","Selling,General and Administrative","101.3","137.4","109.0","107.8"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-4.1","-4.9","-14.3","-5.3"
"0","Operating Expenses","107.4","151.6","125.2","124.5"
"0","Operating Income","26.5","9.3","33.8","50.5"
"0","Net Interest Income","-2.8","-10.1","-14.3","-13.8"
"0","Other Income/Expense,Net","-2.9","-4.3","-13.8","-4.3"
"0","Pre-Tax Income","21.0","-5.0","5.8","32.5"
"0","Provision for Income Tax","-11.9","-2.5","-22.2","7.1"
"0","Net Income","32.9","-3.6","27.8","26.6"
"0","Dividend Per Share","0.17","0.17","0.18","0.18"
"0","Tax Rate","0.12","0.10","0.27","0.27"
"0","Basic EPS","0.59","-0.06","0.42","0.40"
"1","Basic Weighted Average Shares","56.10","62.80","65.90","66.00"
"1","Basic EPS from Continuing Operations","0.59","-0.09","0.42","0.38"
"1","Basic EPS,Continuing and Discontinued","0.00","0.02","0.00","0.02"
"0","Diluted EPS","0.58","-0.06","0.42","0.40"
"1","Diluted Weighted Average Shares","56.60","63.40","66.30","66.20"
"1","Diluted EPS from Continuing Operations","0.58","-0.09","0.42","0.38"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.02","0.00","0.02"
