"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/1/2017","-","5/2/2018","8/9/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","1,460.0","1,490.0","1,423.0","1,448.0"
"0","Cost of Revenue","1,196.0","1,299.0","1,145.0","1,143.0"
"0","Gross Profit","264.0","191.0","278.0","305.0"
"0","Selling,General and Administrative","258.0","270.0","236.0","233.0"
"1","General and Administrative Expense","258.0","270.0","236.0","233.0"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","42.0","41.0","38.0","37.0"
"0","Special Income/Charges","-28.0","-1,622.0","-43.0","-108.0"
"0","Operating Expenses","300.0","311.0","274.0","270.0"
"0","Operating Income","-36.0","-120.0","4.0","35.0"
"0","Net Interest Income","-148.0","-152.0","-183.0","-152.0"
"0","Other Income/Expense,Net","-42.0","-1,600.0","-31.0","-116.0"
"0","Pre-Tax Income","-226.0","-1,872.0","-210.0","-233.0"
"0","Provision for Income Tax","25.0","62.0","32.0","26.0"
"0","Net Income","-256.0","-1,938.0","-245.0","-264.0"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.06","0.05","0.06","0.06"
"0","Basic EPS","-0.26","-1.96","-0.25","-0.26"
"1","Basic Weighted Average Shares","990.00","993.00","994.00","997.00"
"1","Basic EPS from Continuing Operations","-0.26","-1.96","-0.25","-0.26"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","-0.26","-1.96","-0.25","-0.26"
"1","Diluted Weighted Average Shares","990.00","993.00","994.00","997.00"
"1","Diluted EPS from Continuing Operations","-0.26","-1.96","-0.25","-0.26"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
