"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","3/15/2017","3/15/2018","3/15/2018","3/15/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","47.6","47.5","42.3","108.1"
"0","Cost of Revenue","11.4","18.0","17.3","25.7"
"0","Gross Profit","36.2","29.5","25.0","82.4"
"0","Selling,General and Administrative","7.9","10.3","15.2","31.8"
"1","General and Administrative Expense","7.9","-","15.2","31.8"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-20.0","-136.0","-29.4","-63.6"
"0","Operating Expenses","26.7","42.2","41.7","69.1"
"0","Operating Income","9.5","-12.8","-16.7","13.2"
"0","Net Interest Income","-0.6","-0.7","-1.3","-2.7"
"0","Other Income/Expense,Net","-15.6","-129.6","-36.0","-71.6"
"0","Pre-Tax Income","-6.7","-143.1","-54.0","-61.1"
"0","Provision for Income Tax","22.1","-26.4","0.5","-16.4"
"0","Net Income","-28.8","-116.7","-54.5","-12.5"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.35","0.18","0.00","0.27"
"0","Basic EPS","-3.11","-8.43","-2.92","-0.53"
"1","Basic Weighted Average Shares","9.28","13.84","18.65","23.59"
"1","Basic EPS from Continuing Operations","-3.11","-8.43","-2.92","-0.53"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
"0","Diluted EPS","-3.11","-8.43","-2.92","-0.53"
"1","Diluted Weighted Average Shares","9.28","13.84","18.65","23.59"
"1","Diluted EPS from Continuing Operations","-3.11","-8.43","-2.92","-0.53"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","0.00","0.00"
