"0","Period End Date","10/1/2017","12/31/2017","4/1/2018","7/1/2018"
"0","Stmt Source","10-Q","NA","10-Q","10-Q"
"0","Stmt Source Date","11/9/2017","-","5/10/2018","8/10/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","3.0","3.0","2.8","3.1"
"0","Cost of Revenue","1.7","1.5","1.4","1.6"
"0","Gross Profit","1.3","1.5","1.4","1.5"
"0","Selling,General and Administrative","2.4","2.5","2.6","2.6"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","2.4","2.5","2.7","2.4"
"0","Special Income/Charges","-","-","-","-"
"0","Operating Expenses","4.7","5.0","5.3","5.0"
"0","Operating Income","-3.5","-3.5","-3.9","-3.4"
"0","Net Interest Income","0.0","0.0","0.0","0.0"
"0","Other Income/Expense,Net","-","-","-","-"
"0","Pre-Tax Income","-3.5","-3.5","-3.9","-3.5"
"0","Provision for Income Tax","0.1","-0.1","0.1","0.0"
"0","Net Income","-3.6","-3.4","-4.0","-3.5"
"0","Dividend Per Share","-","-","-","-"
"0","Tax Rate","0.00","0.00","0.00","0.00"
"0","Basic EPS","-0.04","-0.04","-0.05","-0.04"
"1","Basic Weighted Average Shares","80.13","80.36","80.57","85.75"
"1","Basic EPS from Continuing Operations","-0.04","-0.04","-0.05","-0.04"
"1","Basic EPS,Continuing and Discontinued","0.00","0.00","-","-"
"0","Diluted EPS","-0.04","-0.04","-0.05","-0.04"
"1","Diluted Weighted Average Shares","80.13","80.36","80.57","85.75"
"1","Diluted EPS from Continuing Operations","-0.04","-0.04","-0.05","-0.04"
"1","Diluted EPS,Continuing and Discontinued","0.00","0.00","-","-"
