"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","40-F","40-F","40-F","40-F"
"0","Stmt Source Date","3/24/2016","3/22/2017","3/23/2018","3/23/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","751.9","674.7","774.8","816.8"
"0","Cost of Revenue","743.9","706.8","575.9","648.1"
"0","Gross Profit","8.1","-32.1","198.9","168.8"
"0","Selling,General and Administrative","17.9","18.0","23.7","21.4"
"1","General and Administrative Expense","17.9","18.0","23.7","21.4"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-595.1","-149.9","25.1","61.7"
"0","Operating Expenses","32.4","34.7","33.5","46.7"
"0","Operating Income","-24.4","-66.8","165.4","122.1"
"0","Net Interest Income","-8.7","-8.5","-9.6","-7.2"
"0","Other Income/Expense,Net","-604.2","-160.5","20.4","67.6"
"0","Pre-Tax Income","-637.3","-235.8","176.3","182.5"
"0","Provision for Income Tax","-92.5","-4.2","74.4","59.0"
"0","Net Income","-545.6","-226.7","100.1","121.0"
"0","Dividend Per Share","0.50","0.28","0.05","0.10"
"0","Tax Rate","0.15","0.02","0.42","0.32"
"0","Basic EPS","-3.60","-1.49","0.66","0.79"
"1","Basic Weighted Average Shares","151.51","151.66","152.12","153.07"
"1","Basic EPS from Continuing Operations","-3.60","-1.49","0.66","0.79"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","-3.60","-1.49","0.66","0.79"
"1","Diluted Weighted Average Shares","151.51","151.66","152.50","153.35"
"1","Diluted EPS from Continuing Operations","-3.60","-1.49","0.66","0.79"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
