"0","Period End Date","9/30/2017","12/31/2017","3/31/2018","6/30/2018"
"0","Stmt Source","6-K","NA","6-K","6-K"
"0","Stmt Source Date","11/13/2017","-","5/16/2018","8/15/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","1,917.3","1,837.4","1,570.1","1,710.7"
"0","Cost of Revenue","1,611.9","1,479.3","1,245.1","1,374.7"
"0","Gross Profit","305.3","358.1","325.0","336.0"
"0","Selling,General and Administrative","68.7","82.2","70.0","78.6"
"1","General and Administrative Expense","54.0","62.0","55.1","63.1"
"1","Selling and Marketing Expense","14.7","20.2","14.9","15.5"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-12.4","-13.0","-6.2","-5.3"
"0","Operating Expenses","95.9","118.5","99.5","112.3"
"0","Operating Income","209.4","239.6","225.5","223.7"
"0","Net Interest Income","-88.7","-66.7","-68.4","-64.7"
"0","Other Income/Expense,Net","13.8","-3.0","7.5","15.9"
"0","Pre-Tax Income","134.6","169.8","164.6","174.9"
"0","Provision for Income Tax","38.5","47.3","61.3","64.0"
"0","Net Income","81.7","113.0","109.3","112.2"
"0","Dividend Per Share","0.00","0.00","0.00","0.12"
"0","Tax Rate","0.0862085","0.0812823","0.0812823","0.0812823"
"0","Basic EPS","0.16","0.22","0.22","0.22"
"1","Basic Weighted Average Shares","125.40","125.40","125.40","125.36"
"1","Basic EPS from Continuing Operations","0.16","0.22","0.22","0.22"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","0.16","0.22","0.22","0.22"
"1","Diluted Weighted Average Shares","125.40","125.40","125.40","125.36"
"1","Diluted EPS from Continuing Operations","0.16","0.22","0.22","0.22"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
