"0","Period End Date","8/31/2014","8/31/2015","8/31/2016","8/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","10/28/2016","10/26/2017","10/26/2017","10/26/2017"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","31,874.7","32,914.4","34,797.7","36,765.5"
"0","Cost of Revenue","22,190.2","23,105.2","24,520.2","25,735.0"
"0","Gross Profit","9,684.5","9,809.2","10,277.4","11,030.5"
"0","Selling,General and Administrative","5,402.0","5,373.4","5,467.0","6,397.9"
"1","General and Administrative Expense","1,819.1","1,868.3","1,886.5","2,643.6"
"1","Selling and Marketing Expense","3,582.8","3,505.0","3,580.4","3,754.3"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","18.0","0.0","848.8","-0.3"
"0","Operating Expenses","5,402.0","5,373.4","5,467.0","6,397.9"
"0","Operating Income","4,282.5","4,435.9","4,810.4","4,632.6"
"0","Net Interest Income","12.7","19.4","14.2","22.4"
"0","Other Income/Expense,Net","2.5","-44.8","778.9","-39.0"
"0","Pre-Tax Income","4,297.7","4,410.5","5,603.6","4,616.0"
"0","Provision for Income Tax","1,121.7","1,136.7","1,254.0","981.1"
"0","Net Income","2,941.5","3,053.6","4,111.9","3,445.1"
"0","Dividend Per Share","1.86","2.04","2.20","2.42"
"0","Tax Rate","0.26","0.26","0.22","0.21"
"0","Basic EPS","4.64","4.87","6.58","5.56"
"1","Basic Weighted Average Shares","634.22","626.80","624.80","620.10"
"1","Basic EPS from Continuing Operations","4.64","4.87","6.58","5.56"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","4.52","4.76","6.45","5.44"
"1","Diluted Weighted Average Shares","692.39","678.76","667.77","660.46"
"1","Diluted EPS from Continuing Operations","4.52","4.76","6.45","5.44"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
