"0","Period End Date","12/31/2014","12/31/2015","12/31/2016","12/31/2017"
"0","Stmt Source","10-K","10-K","10-K","10-K"
"0","Stmt Source Date","3/1/2017","3/1/2018","3/1/2018","3/1/2018"
"0","Stmt Update Type","-","-","-","-"
"0","Currency Code"
"0","Total Revenue","5,128.0","3,971.9","3,716.6","4,448.1"
"0","Cost of Revenue","4,830.6","3,502.8","3,129.0","3,794.1"
"0","Gross Profit","297.3","469.1","587.6","654.0"
"0","Selling,General and Administrative","232.6","208.0","241.5","239.0"
"1","General and Administrative Expense","-","-","-","-"
"1","Selling and Marketing Expense","-","-","-","-"
"0","Research and Development","-","-","-","-"
"0","Special Income/Charges","-7.4","-95.2","0.0","-65.3"
"0","Operating Expenses","232.6","208.0","241.5","239.0"
"0","Operating Income","64.7","261.1","346.1","415.0"
"0","Net Interest Income","-124.9","-93.2","-75.0","-70.1"
"0","Other Income/Expense,Net","12.6","35.9","134.2","66.2"
"0","Pre-Tax Income","-47.6","203.8","405.3","411.1"
"0","Provision for Income Tax","19.7","70.2","87.0","82.8"
"0","Net Income","-67.3","133.6","318.3","328.3"
"0","Dividend Per Share","-","-","0.60","1.32"
"0","Tax Rate","0.35","0.34","0.21","0.20"
"0","Basic EPS","-1.55","2.74","6.84","7.49"
"1","Basic Weighted Average Shares","43.48","48.80","46.50","43.80"
"1","Basic EPS from Continuing Operations","-1.55","2.74","6.84","7.49"
"1","Basic EPS,Continuing and Discontinued","-","-","-","-"
"0","Diluted EPS","-1.55","2.73","6.70","7.30"
"1","Diluted Weighted Average Shares","43.48","49.00","47.50","45.00"
"1","Diluted EPS from Continuing Operations","-1.55","2.73","6.70","7.30"
"1","Diluted EPS,Continuing and Discontinued","-","-","-","-"
